"","mz","rt","1405_Fish1_F1","1405_Fish1_F2","1405_Fish1_F3","1405_Fish2_F1","1405_Fish2_F2","1405_Fish2_F3","1405_Fish3_F1","1405_Fish3_F2","1405_Fish3_F3"
"group","mz","rt","fish1","fish1","fish1","fish2","fish2","fish2","fish3","fish3","fish3"
"M305.3118T639.1","305.311760107476","639.1","2313.11922580644","1493.1779204822","2359.2531764706","1235.74596367508","1946.7164137931","1378.15815409676","1895.27545161289","2276.1268125","2472.0325423729"
"M306.2514T599.6","306.251443223635","599.627","819.471250000002","75.2017499999974","522.656088607594","406.952856445312","913.052406249996","679.115178426107","610.962278204449","673.936472747286","1264.34098360656"
"M307.0973T475.5","307.097316126968","475.507","1079.73606896552","837.675705882355","475.510225806451","878.979438596491","447.63279775281","794.816882352943","970.481774647887","1120.5","1018.7822"
"M307.1107T212.8","307.110676658115","212.752","1047.95416666667","334.937875","1410.47443902439","232.257967862216","363.652958333333","268.406143188477","173.908969311004","540.021176470588","288.621231079102"
"M307.3001T582.8","307.300055356973","582.805","874.767298701297","577.484467069982","898.918583333331","385.107546014301","946.104051724136","581.595092773438","937.040704918035","917.367508474578","888.63167924529"
"M307.9421T146.3","307.942074321254","146.3215","1290.42857142857","958.080178082192","907.346199999999","1147.97762820513","1131.19071875","525.447253333333","1240.97211278196","1150.1425982884","1133.7951625"
"M308.0889T569","308.088852299871","568.983","404568.621397959","218031.77691358","433628.440621359","311739.704054793","395367.07148889","327518.062662337","445345.010980199","409855.500704761","273469.368435644"
"M308.0887T549.7","308.08870899662","549.696","20406.6697499993","18023.3527499994","43706.2103333327","16929.1183333341","19851.9240000016","30312.091666668","24085.7089477539","20170.9099999973","69703.5"
"M308.0919T175.3","308.091850757837","175.315","3722.9259375","2012.38821917808","5284.69497005988","1460.595984375","3290.77814285714","2208.7385625","1569.4668","1904.58715116279","4645.7796"
"M308.2953T601.1","308.295308261618","601.126","3004.64400000001","1720.11312727272","3393.06844642856","1047.86898305085","3044.39653571431","1505.53128","2396.04688888889","3594.58570491803","3915.94135483873"
"M308.2954T569.4","308.295411921067","569.4105","980.5625945946","1220.37278846154","1334.17290540541","854.360770700638","1623.51876190476","988.198390874648","2234.65088","3722.64485207101","2837.84674193548"
"M309.0913T568.8","309.091282319637","568.768","59078.9002692306","86609.1914850298","58326.8487653061","50682.9643604654","57191.0981999998","44566.0498493148","61396.048108911","55047.8838999999","59895.3407400002"
"M309.1672T237.5","309.167159676872","237.513","708.456352941177","683.36486440678","1303.1153030303","471.321737850414","529.127508716049","420.417781405979","275.078248830942","453.232727050781","783.389980388137"
"M309.2046T600.9","309.204615001103","600.912","3800.82551308901","3357.06781818182","2156.22198165137","2280.24005084746","4076.4956178344","3173.90218348624","3453.76017834395","3059.50822222222","2724.52855045871"
"M309.2279T360.6","309.227880751311","360.563","1741.96890265096","775.012972972975","1347.07822463803","794.461500000002","1306.60790165768","1324.95072222222","2280.90266055046","1527.81490909091","3051.98558823529"
"M309.3159T594.1","309.315929176925","594.055","2628.46226923075","2064.42857142857","2038.53020000001","1387.32425000001","2708.60615384616","1309.75066666666","5341.48697872342","7884.83399999996","5686.44366666664"
"M309.9372T145.5","309.93715128443","145.496","24563.4008780488","17239.1304054054","17294.5480909091","19475.5526756757","19718.0602105263","19472.4694583333","23632.0545066667","20702.5989743589","21571.778974359"
"M310.0883T567.9","310.088299149613","567.9115","11814.554592","10192.5148877437","13493.7855034014","9121.28354651167","10597.5715555556","3790.12001923078","10477.8583092784","9864.55503846151","11060.73"
"M310.3117T618.5","310.311737060547","618.482","232784.017900001","137045.3344","259314.407081967","79474.8693999997","226131.074399999","103299.872786885","205131.131311476","270627.258754098","279527.192016394"
"M310.9132T215.9","310.913177040602","215.935","1076.32844","481.285714285714","1258.95172413793","521.451568603516","808.976865671642","629.136291503906","352.510846153846","1008.6578","942.244926829268"
"M310.938T145.7","310.937985299959","145.68","3736.21794117647","1389.87773333333","2756.58974683544","2968.33778947368","3115.85590909091","3012.32138666667","3459.74651685393","3206.61893333333","3254.92480769231"
"M311.1865T495.2","311.186512080601","495.222","752.571428571429","733.743058823528","775.081365384613","742.942927536232","866.97688","622.963914893617","738.444451612903","1007.15950413223","858.694119402985"
"M311.2377T596.4","311.237742943046","596.412","1354.08672881356","333.87023529412","330.159250000033","336.193142977628","1264.95820571437","664.458213112571","837.448046511627","824.671035766602","1740.89934545455"
"M311.256T585.7","311.256001842401","585.6975","2114.18371014494","2287.97278260869","2572.33542028987","2444.88158823529","2569.15047692307","2088.85714285714","2151.62347297298","3316.42534736841","2806.20316901409"
"M311.3144T618.5","311.314392089844","618.483","39890.3326315791","22024.6053454544","44941.1279824563","12809.3301960784","37966.1346545453","16214.1073454546","34291.7115094342","46168.7620727271","48500.9097540985"
"M312.0163T212.9","312.016274642684","212.8675","3494.68507317073","1239.12707692308","4522.5872","563.161170731707","1360.75853658537","806.799868421053","434.274936073705","1716.66828888889","873.824777777778"
"M312.3261T637","312.326105636556","636.957","64530.1092558141","56777.8257076921","188930.650379746","31293.8262000002","155063.860390403","36463.6517504883","36713.5530508475","256592.306019417","154430.25462766"
"M313.1439T581.3","313.143862810929","581.3045","771.880269662921","1040.61223529412","1163.15460606061","882.896935096154","1201.133984375","965.386846153844","859.730898550728","1173.88238709678","1204.73756521739"
"M313.2741T587.3","313.274071750509","587.3035","9865.00672500003","3174.85235821759","9601.03350830078","2944.97112000003","8117.42484210527","2564.31379999999","1961.45875000006","8683.28571428571","20871.2345483872"
"M313.3297T637","313.329746165248","636.956","9447.2509090909","10283.7513058728","24731.3711666667","6466.35675139925","23525.7269437486","6084.449625","6557.7222881356","43857.0986666666","30929.9388392857"
"M314.9159T145.9","314.915874516114","145.884","2807.7586","1070.2007027027","2607.77162962963","1340.42333333333","2291.86287878788","2506.98687209302","2434.40592592593","2260.75060240964","1374.06542857143"
"M315.1781T401.2","315.17808347728","401.2135","1032.87526315789","765.666415384617","1351.11946666667","737.594123076922","1498.54873170732","1072.09214492754","1390.12085333333","1388.64","1465.45257483588"
"M315.1957T522.6","315.195694528905","522.65","1246.55449180328","721.762399999999","1080.23751612903","617.412949152543","1340.42333333333","974.153864406773","880.1378490566","971.130641509431","1066.3784347826"
"M317.2846T608.2","317.28455175656","608.198","1656.66157627119","642.052562962961","1617.6776451613","702.051999999999","1415.82003636364","866.785714285714","1245.88734545454","214.855999999999","1574.80350847457"
"M317.9344T145.5","317.934446338687","145.517","2116.37615384615","1878.50623255814","1034.21572357723","1442.11577464789","2220.23671212121","1741.11754966887","2233.75744927536","2243.02442307692","2377.84306706609"
"M318.8919T143.6","318.89189520683","143.648","709.317954545455","711.697892325265","377.395846153846","693.190630512853","451.5301","580.739672131148","687.666568965517","369.216564814814","761.364833333333"
"M319.2846T564.5","319.284612240999","564.482","1002.69237037036","630.017500000004","1170.0643830476","631.256689655178","664.861999999991","602.161384615383","609","1401.53098473182","1298.61056857639"
"M319.3005T622.8","319.300543338009","622.769","15390.0299016393","6178.63287096772","14321.2404000001","4798.81989999998","13191.3623606557","6059.48745161293","11457.2865573771","13697.3130491803","15435.6747540984"
"M319.3002T594.9","319.300172795825","594.911","18862.5","14483.8971874999","14405.7857142857","9750.47256953641","20444.1290307692","9085.37426428571","42543.4297272725","64087.2901969698","45796.6233692311"
"M319.9302T145.2","319.930219507236","145.228","2133.466","1448.78533791935","1792.84452564102","1285.73076923077","2100.05090909091","1304.41838028169","1782.90666666667","1395.46389873418","2363.59186553955"
"M320.304T622.8","320.304005226555","622.77","3353.49298245612","1537.35291803279","2953.71428571429","1085.37105769231","2703.95037931034","1331.62364705883","2665.51456557377","2815.34011594204","3441.9236521739"
"M320.3041T595.1","320.304087552157","595.126","3949.12443624161","2898.54223529412","2888.11908641975","2215.5504957265","4257.25316438355","2122.74988679245","7863.07942424244","11577.5276567164","8615.19612121212"
"M320.3322T639.1","320.332181355234","639.099","2244.61599999999","1167.46449230769","2643.80204615384","878.770692307689","2029.68318965518","1093.72185","2052.17171428572","2240.29876923077","2578.08511111113"
"M320.8698T218.2","320.869843350766","218.226","464.373155172414","670.048785199176","846.642857142857","561.126235198975","258.865107692308","424.513804878049","485.158258503401","587.364198198198","432.014545454546"
"M321.3165T639.1","321.316467285156","639.1","576289.206819671","303769.05062295","608442.050643946","228349.505447533","557001.843469614","293070.054600001","525184.355903223","580158.915606256","668431.037114753"
"M322.3185T639.1","322.318474819833","639.1","105740.894426229","52689.9083103446","115223.248655738","39764.0605090907","101907.054295082","51624.6411864407","94347.296166667","106546.467833333","123016.071117604"
"M323.3221T639.3","323.322122037559","639.313","8882.85618644068","4690.01421568627","9406.40889473685","3670.20336263735","8181.24209836065","4459.46284210528","8020.44529824556","8799.06471698116","10175.1505161291"
"M324.29T556.6","324.289999095406","556.5545","1547.83333846154","793.102529411766","1716.19882432432","904.790468004015","1814.6924","807.450999999999","1370.83445333333","1390.24013114753","1934.4861"
"M324.3266T629","324.326588516164","628.986","10510.4499152542","4890.72721052632","12439.556","3369.37966666668","10295.3196","4568.28858620688","8787.20301818185","11440.3238245614","12553.3053333334"
"M325.3294T629.2","325.329441797797","629.198","2062.7000612245","1070.10507692307","2335.15261627906","843.844913043476","1976.55422222222","954.125617021284","1753.61855555557","2272.5","2605.97985714285"
"M326.306T570.3","326.30603907086","570.269","1469.97487179487","1918.74510843374","2985.51149999998","1299.26048","3542.25804878049","1591.75130232558","3817.38235443037","5135.71408333332","4682.39616250001"
"M326.3425T647.5","326.342517752117","647.5035","3030.90204444444","1588.34048275862","3331.41635294118","1553.19178427419","2873.35714285714","1497","2653.42390624998","3254.74093750001","3665.30308196721"
"M327.0091T509.5","327.009128822792","509.533","3441.99211764707","3030.11245588235","3650.96367164178","2894.38637878787","4089.02982089554","2924.97089552239","3692.36328358209","3634.5793939394","3999.24514942529"
"M327.0777T560","327.077727644712","559.982","15666.2562622949","18437.2126451612","18845.1195483872","16127.6335737705","19448.5610967743","16556.6523278689","16771.0035161291","19618.7138852459","19811.3546129033"
"M327.2022T170.4","327.202170814549","170.386","616.291939393939","467.289507692307","563.142857142857","538.70904347826","699.872193548387","506.347778754131","514.719484848485","565.5195","625.506318181818"
"M327.3449T647.5","327.344916687953","647.4575","670.285714285714","572.352748654923","736.301548387094","549.656190138597","701.43507142857","521.149789663462","438.352225352113","803.839299999994","633.222770114943"
"M328.0132T509.2","328.013226382816","509.151","422.977882352943","375.870377760667","454.731518315334","343.949288760914","430.734217026654","407.598255830653","299.575866666666","487.297527272727","415.909448275864"
"M328.0824T560.2","328.082437737433","560.196","2799.9844090909","2930.3599047619","3085.94285714285","2559.05503225805","2955.27783870969","2590.34141935483","2659.5","2833.49558730158","3199.71428571429"
"M328.2331T169.8","328.233125550758","169.765","1554.03767272727","730.046014285714","1574.81614492754","1095.66171428571","1617.57477966101","1119.64592592592","1335.02870967742","1634.58793939394","2443.198671875"
"M328.8778T144.3","328.877799091168","144.261","2206.36416","1313.16589473684","1444.80285057471","1516.56893181818","1828.86083333333","1454.97512820513","1943.84552307692","1726.16472972973","1985.78571428571"
