"","GD_012_matrix_RPN_RRHD_B1.mzML","GD_014_matrix_RPN_RRHD_B1.mzML","GD_015_matrix_RPN_RRHD_B1.mzML","GD_017_matrix_RPN_RRHD_B1.mzML","GD_018_matrix_RPN_RRHD_B1.mzML","GD_020_matrix_RPN_RRHD_B1.mzML","GD_010_NIST_RPN_RRHD_B1.mzML","GD_011_NIST_RPN_RRHD_B1.mzML","GD_013_NIST_RPN_RRHD_B1.mzML","GD_016_NIST_RPN_RRHD_B1.mzML","GD_019_NIST_RPN_RRHD_B1.mzML"
"group","MN","MN","MN","MN","MN","MN","SN","SN","SN","SN","SN"
"M104.0434T38.2209","94.3777318418142","76.480572164526","0","0","0","0","26827.0045757518","23738.3756586982","21307.6333813543","18718.6632202435","16056.2497495"
"M104.9093T957.6403","9086.05534191362","10690.1337048614","8862.70556829511","8218.22712208681","5525.25413734529","7293.66880382238","8359.57716585285","6990.14969893778","9644.56184009727","6537.94675398391","5291.29289214841"
"M104.9279T964.302","174963.969446446","163393.126836294","150051.202633517","143395.150313906","130564.503534393","125922.634528308","182559.934511719","185181.570353523","176159.455940638","151624.510873363","120803.827507715"
"M104.9281T21.3403","58893.749776506","47654.2091389202","47208.5049798567","42538.5395758275","40151.734664687","43075.4727932914","21457.4349655645","21319.2859306736","12399.9221451861","8842.4744324658","9622.03972012572"
"M104.9546T22.5346","15714.0729726891","12410.5715687063","10362.7564520925","11696.5662859003","5844.1579316818","8102.70796933472","189711.799619462","171643.466134381","152945.332769269","145586.073674808","131141.801659743"
"M104.9541T942.2788","95728.3855000079","88357.5376186186","93587.0776559601","74969.5216818929","68879.3413002984","55262.0238894162","107747.237494922","104033.573127604","96027.6022250473","86743.3331683105","80472.1976075041"
"M105.0195T26.727","335.201850257024","90.6183237074278","0","137.816968198828","201.769374215187","74.8409343520856","23989.367790818","23008.8609609492","21382.003490743","16389.0581168373","14799.6112398499"
"M106.9265T947.95","13182.9025340712","13762.6153947831","11912.4122464722","12585.9947863587","12942.0111280765","9474.75585200101","17030.0196758999","14272.3459614326","8291.18281171888","11086.8972548049","13495.8362516368"
"M107.0505T107.3105","84.4568287883885","73.7104659502074","0","0","0","0","247533.724667487","225917.038715125","155180.868267803","118065.991177652","103892.123675898"
"M108.8995T948.5565","100372.699493001","78277.9457708338","73883.310318169","77716.5009488895","70180.1427454589","64101.1234523557","111655.993779629","106102.686457283","82857.4933108197","71429.1688530623","65347.1267370728"
"M108.9022T26.1207","0","0","563.800591305429","0","287.76877107094","156.475923814983","33672.4379662182","29982.8970268838","26597.0825610205","25799.715250932","21425.6463979175"
"M109.0295T44.8433","0","0","0","0","0","69.4852310940731","10680.9464322015","8338.5555963952","7181.29598745117","5083.94415049568","3797.17252950033"
"M109.9073T949.1615","10798.352122695","11715.4886389133","11120.6000288947","9496.54122776991","9326.35632858282","8344.00510125738","12983.6635480928","11861.4724190725","11766.7886510181","8250.92706449665","9278.15709586592"
"M110.8958T948.5561","69186.6362999878","62354.89300951","58059.807547258","53394.1819257092","59529.2742726363","48465.9578394973","88580.0222023605","79993.2682868632","71156.2929932098","54058.9510442433","47900.760198616"
"M110.8994T26.0948","233.41056198236","280.959205509558","0","0","0","150.779997010224","28067.9124854279","23227.127648735","21948.9716272649","18034.7228769359","16101.8286316109"
"M110.9425T957.0349","15004.8914298048","10275.8127311379","12143.3686286568","10590.9231692527","6914.60378297812","7748.47586732844","15581.4350740832","14741.8898152189","7997.74197298048","10978.6920756101","9304.36249238167"
"M111.9033T949.1621","8467.14618395869","6869.09289143675","5793.39801534383","8086.18658436717","5632.05046168511","5832.76985403681","9267.01055786611","10542.0735081076","7504.1703854424","6793.15750745777","4588.54224872266"
"M111.947T107.3228","70.8793409005984","0","0","64.5384493627046","85.9090323197214","0","7660.52421323464","8206.27007048677","5854.60832429141","3827.79618066406","3932.2203102539"
"M112.8922T948.5561","20567.0997154193","15647.725239669","13661.6669896953","15719.4265292624","13140.9928075317","13256.1435794516","22987.2426532509","22386.9308326436","20634.6684706374","15019.4713739075","13016.275606172"
"M112.8962T27.3292","0","0","0","0","0","303.817234786952","5158.91479484081","5659.8536718742","2783.72070644124","2583.22365379115","4219.684805648"
"M112.9396T957.0342","7492.75410102539","6981.47111014367","7695.78360479242","6954.88006878709","8547.49627196577","4568.90622429756","8372.58977151285","7933.31498047696","7198.37840797056","6680.05484285786","3743.86013603631"
"M112.9856T942.5","678137.700780033","610528.332262443","606539.323793354","565615.05653595","555610.510538937","534022.373504333","763043.768433842","707403.083448486","638318.470147982","589316.516100853","532404.420293884"
"M112.9858T22.5509","149280.597329102","138151.122935933","131456.701118861","117600.71364406","111499.017606093","102204.400542805","979020.458081303","920212.272643328","838362.912337683","739703.518991554","682531.422960497"
"M113.014T26.791","443994.752363387","381408.322112151","364954.974371593","329388.744142907","324981.803020784","290819.338594409","14183.7392808702","2985.94539010882","1624.14428173094","1411.59480817631","11441.6641801007"
"M113.0973T252.6152","0","0","0","0","80.5393221537498","0","16164.7390676034","13819.8592562206","12228.1403889867","11071.2828285891","7917.97012623902"
"M113.9264T949.1615","5232848.59235807","5131692.81266225","4164102.33120442","5030529.40224792","3959940.13234877","3719304.55433837","7748842.91383584","6755141.73369076","4641117.52141528","3691842.51234797","3354025.52175099"
"M113.9263T680.8661","399873.378233141","302062.592619927","279390.075598686","192798.24398736","113983.203475521","12009.4074953794","446382.451613159","428593.842158957","316426.918909468","219789.937935295","185333.338842773"
"M114.0177T26.791","16749.1175924417","15310.1648259763","15124.0843517107","13506.723723508","12564.7501129675","12784.7854603135","0","0","0","149.747903262696","234.882172609243"
"M114.934T953.4011","426370.845753516","371514.903295045","413354.642995138","331187.334595299","326875.356158232","322229.747062082","511042.74581603","475705.847530455","384573.995590039","336586.539071497","318647.191138814"
"M114.9889T947.9501","19584.9057580703","16895.7113293552","16349.2311232291","12901.0376228546","16382.4693355733","16814.0555999626","26852.6979838303","22378.0256902019","16210.0236220005","11462.3927956055","9578.12072467809"
"M114.9888T20.4318","15124.5044972447","15158.947817688","16021.6597615145","9908.70616979762","10978.8445960098","9510.67631111619","35932.7880672158","31339.0509470215","27996.3596570618","21201.6520325684","13832.2418360316"
"M115.0402T41.7578","4229.66120039923","3039.62637673075","1687.96700381356","1609.26216163968","1402.36027868892","2748.14088261679","165761.51658071","150316.910884766","131250.014672547","125384.830793896","112935.844210043"
"M116.0358T27.3292","472.69318246039","567.66756739378","639.636852221839","75.8570098551771","430.757241264131","95.9851258601649","11845.3888198765","13599.8994023977","11103.6556105652","9180.74379745605","9477.41445193759"
"M116.0436T41.7128","0","0","107.57702488416","0","0","0","8650.56136997477","8598.11437519532","8017.68983988536","7240.41482282715","5096.21085253398"
"M116.0507T47.7067","0","0","0","0","0","0","24958.2266894989","21651.6103646851","15647.4158741557","13118.3652789883","11770.7875686892"
"M116.9257T947.9505","6722405.0972054","6256062.54485368","6014929.15702844","5802026.85364208","5697203.78041192","5738027.45506014","8548173.03484529","7766162.25399402","6482834.08896308","5842368.67034662","5762205.49581521"
"M117.0194T35.1459","7778.95760798493","5602.17852812344","7756.23947029935","6762.1449039677","5368.43538086505","4489.04388971464","29791.5662211227","28460.902775259","24484.0008461412","20368.8889353275","17062.1325527018"
"M117.0558T63.3769","340.726778360882","356.978486429767","300.806991692766","475.096893935198","179.913110868739","570.471533003396","661529.403002686","600678.077560261","496975.770182054","422136.2780319","379414.151212808"
"M117.0707T272.008","0","0","0","0","0","0","3635.80233833311","4098.64126508956","2842.12039345264","2287.70229119194","2126.39064353435"
"M117.9229T947.9501","1718205.43357245","1528214.84590198","1399820.35320537","1347770.85471504","1413251.75918182","1077929.36649799","2121161.41490484","1873289.86124999","1523304.98928572","1351058.43405804","1288009.57360267"
"M117.9733T956.4292","200641.296106965","148029.86961387","157787.343120594","113669.315686174","127828.298285132","109184.921528264","230904.995330916","186311.655789683","167435.700132807","147764.290699675","116832.971015924"
"M118.0517T24.9169","1210.34780372007","1492.81465681727","624.660685438605","472.613174832353","433.216924543696","719.230027569749","26743.2100877094","22232.3528799929","20392.9300893729","20272.7281754557","18272.4564774353"
"M118.0593T63.3769","0","0","0","0","0","0","40528.5415437638","33963.455834679","27127.1445860058","23273.1355067716","21538.7746520816"
"M118.4746T956.4291","16188.4697584563","12467.2959802579","10217.4957803556","8218.89021593214","9567.0727812139","9434.89142578119","15177.9368037338","12404.7679480591","11736.2343056758","8864.6420439403","7852.01202734374"
"M118.8996T951.5844","126879.115291188","106019.355910706","71879.238966807","67224.0618578858","93900.7754868826","80423.0268334866","154880.421270471","102749.877043249","117847.419831689","91391.8824465414","87734.9883943529"
"M118.9276T952.7951","341953.466846959","297205.085889309","285873.813557282","269461.170954712","263914.700482421","238357.515174402","417117.487144233","419100.245526321","301289.330660239","322640.772623588","284771.567972979"
"M118.9463T27.3246","248.320503691035","0","216.475954449601","179.33565003436","294.479467489631","323.672334739454","21595.313348661","19595.0171918807","18197.5190624483","12679.4527790143","12116.4741117332"
"M118.9714T956.4291","20034.0698325747","8005.11870241697","13627.3004306979","11211.1420263129","11753.7249239547","10111.5849172182","13780.5633820808","19335.276586132","12744.3131894016","8669.28531772767","7894.64194136552"
"M118.9926T949.767","139567.969328755","128348.106925963","114113.632316037","122148.529517602","125383.913152406","113298.471850312","158897.388120521","161304.312874733","132027.752078838","117318.853217739","108595.876749502"
"M119.9151T965.511","528264.675442794","516023.86959636","473762.14001144","438991.438803689","373056.789020233","395465.283066306","626014.498510594","606434.009429625","464511.362776027","410488.046405658","392353.177381182"
"M119.9151T21.3398","138562.193902065","144547.84387813","175520.351505726","141097.280894905","122190.566696947","137356.770520337","68237.842859626","64124.723889409","45991.4737614648","36667.2314683798","35530.5897816413"
"M119.9471T24.9155","37257.2121371117","26687.3800637817","26817.7475649597","25869.4072656204","22601.4836165466","22224.1521875786","21115.5402199677","17844.2307113402","16096.9994554443","13240.468428429","9249.82857113969"
"M120.8975T952.6931","33468.5097379271","35289.2768608943","28612.129625422","26717.1313551177","28306.5215562325","24503.7768069661","49832.0830256264","33771.9839027052","31025.0855018889","22787.1865563885","25014.3939202834"
"M120.9371T952.1893","7860.3437798966","5540.190233017","5689.05845643051","7541.84381866041","5017.66058618548","5877.98023176268","12842.7219214341","10609.1714409308","7406.6005332318","5511.65635488559","5362.8251892552"
"M120.9434T27.2972","0","0","0","0","0","0","8509.37797917965","6229.22020308122","6531.44335408325","3638.07708597819","2695.32377715111"
"M121.8973T950.3732","22937.8588177112","19372.9842453902","20248.4885720231","16006.4325214082","15156.0595244439","15078.1375964929","31372.3312543833","26885.1017994745","23391.4256429161","15351.9760561181","14154.9029377035"
"M122.8941T964.9018","69238.868976563","584196.722388884","275713.125088068","256266.395771662","257138.649534884","247777.06882452","832758.097854862","514312.006712095","509169.119479981","512788.513905698","518058.487311817"
"M122.8941T21.037","384193.679816031","217596.31582049","294178.232836255","255071.233474387","265200.227796413","297409.647388967","399743.171992878","378513.369293364","281293.800848727","200606.07130539","169098.047971019"
"M123.0123T658.4578","1498504.71378708","1497600.65228743","1501590.25847631","1322172.89960316","2737354.1295942","75392.7694301044","1993328.6367041","2265264.5147461","1715661.79788343","1249912.35006592","887295.675987654"
"M123.0449T83.207","0","0","63.9795141968061","0","0","0","3120.28558168945","4746.28416122691","3064.69284885476","1819.44697196544","3142.89626227188"
"M123.9018T963.7159","181762.806353044","157713.301487409","155922.587726492","147201.680391134","142854.306537094","129814.012250747","217789.11568139","224605.444863838","175982.898539225","143452.613127297","140553.02365242"
"M124.0153T950.9784","105941.277617361","91098.2818022702","92438.2895126363","121451.540194555","123974.923106499","75905.2503528265","195867.567895702","122335.450152454","143103.378225131","88935.8807678604","80072.3105659103"
"M124.0101T27.3246","90.3390919840895","85.3000634481209","0","203.245588331281","196.981556907668","0","44330.3772807905","26804.8293109305","28530.9315400391","21282.2809970703","18386.0985142136"
"M124.8945T948.5565","603613.582666412","567376.184018782","507504.627998374","514932.103373223","433610.256759826","470409.617356397","731068.37756464","565779.138211324","482268.396303692","532195.085089759","420891.681549733"
"M124.9921T27.927","0","501.467343978438","0","519.107918095882","0","0","33681.3505561364","31161.3564917505","25740.7952070089","19579.7775342751","12481.3111903954"
"M125.8733T964.3019","600961.055764728","473610.108736839","433312.11732297","441488.751130893","416308.160830595","433033.484769475","763703.506854974","641515.832546279","624548.359214749","400532.413656274","344565.64192458"
"M126.8909T949.0206","390563.82495967","319834.184667185","303850.131173145","283402.953631905","277660.741158355","282637.24692563","426507.224124267","374101.561122615","327486.715114031","273884.991557924","261373.432809398"
"M126.8815T21.3393","132670.342231499","125080.270815249","91748.5041362847","93117.6963378209","84277.7627263899","94858.700202713","33710.9729712203","30195.9189944939","24552.3026511917","17155.9532469306","19763.830295174"
"M126.9051T26.1207","0","236.965844965773","0","0","0","0","30598.4174815877","29281.0289154358","25082.9224584378","19699.4333440052","17318.4133819264"
"M127.0518T26.1207","555.089555556723","0","0","273.952038291914","0","275.203266983374","35411.5763790509","33955.850435583","25481.1840836299","20090.6127174859","18277.6000269646"
"M127.8737T949.7485","193333.988824882","180896.856312333","149649.899369801","140262.32091266","138411.272669311","110667.597457293","239034.39383414","225851.379360939","162231.547745111","116570.119494043","133208.09437078"
"M128.0355T27.397","40633.9684621578","35480.9516171997","32662.7811543274","29201.1192793848","26165.3526002507","28760.237120343","183468.104731791","161214.101384229","133162.256017802","111156.054503107","105543.8477286"
"M128.0357T31.5935","49485.8874528106","42560.0851853393","37321.4062800874","33812.4924378305","31121.5375583494","32322.8322532299","212286.334114379","185208.20585578","158697.426588665","134474.444491765","124575.722419908"
"M128.8784T21.3393","77962.1652972033","76614.898968825","52436.1439040548","74095.5568520568","50279.461496481","61384.7126501539","17597.4564990057","16306.8588099333","14482.6144553339","13148.1926696401","12183.9876975239"
"M128.8856T947.9505","116914.422877352","123453.672477418","119807.894809843","102776.299477665","104002.805556544","99042.1270855963","153809.433393974","142170.267384843","122500.886072935","53212.9620623314","99339.5909101926"
"M128.8923T25.561","0","0","0","0","0","0","8689.09530380953","6971.25839042969","5451.44764353249","4160.14062436066","4437.61853941563"
"M129.0559T85.6991","1362.45796378407","540.413952525883","813.760533589553","710.6490345693","629.850553441292","1027.7971606796","2268197.97914622","2056798.17117944","1197478.50948578","1570303.25974058","988359.919450378"
"M129.8701T949.1621","227194.288811556","170558.576647623","161977.888343359","170108.049498968","145961.660686267","151305.166377251","245290.042398097","228094.839275606","180616.226709089","175854.857255287","134636.417943994"
"M129.9759T24.0659","17599.4043979152","14749.4476877467","18871.4487771164","13922.4970191116","16483.7464522751","13368.7336435836","3084.97824133999","2441.24099454407","2449.16978634888","1887.50152006839","1254.68375780603"
"M129.9759T942.4995","43229.2060186377","49254.4809151164","40494.7449147978","38564.2453929906","38930.4454474808","26652.857124627","49800.9983817349","46175.8670953952","42998.9413571349","39418.6251692593","35038.8284377028"
"M130.0512T35.7096","341.326384809872","0","62.1602821314809","79.4373110584274","287.809041639957","201.275795740366","25200.4720384067","25175.4362816578","14350.2733780861","18333.0354926161","15169.4787255519"
"M130.0593T86.1647","0","0","0","0","0","0","152430.841398586","88460.7660886574","81059.8708199532","68545.2483471258","98853.9904550395"
"M130.0663T217.5609","0","0","0","0","0","0","20494.0928690961","20574.253849082","16220.6276452576","12952.1590210336","12609.2300672537"
"M130.0874T36.9684","118.964493456778","857.586100456118","420.553771647777","466.528029178919","513.428749874806","119.73880411369","70112.9093632181","61238.7059722137","53415.1916970447","44609.8378241123","34436.3269766072"
"M130.8756T21.037","9185.18561423887","12896.241348375","7725.65989348237","8575.05242204813","6463.5790050836","10202.1541779604","2577.48323119971","2775.24840420188","1089.14217356193","1181.44754955712","1795.0492951707"
"M130.8786T949.767","93842.9535378298","86916.399306725","77157.8998629043","82298.8696533042","74786.8744180989","63532.3600934082","113913.568787296","112800.72716666","92220.135680436","52516.4211843395","66752.9641515415"
"M130.8894T25.561","114.507630286219","0","0","0","0","0","10383.2826445031","9470.86572706095","6841.61236650534","6266.71658280828","5041.09745822689"
"M130.9663T20.7348","62643.7528976005","48146.1330548096","48517.3485359083","40017.0208414001","44317.031619691","41039.1434839085","20381.0374270804","20186.0546837767","15656.447449762","11634.0639027408","11362.4376898554"
"M131.0092T30.904","146.189415103644","0","0","0","0","0","19268.2482594023","18187.6032552411","13065.071719207","12104.5293672036","10453.8208176111"
"M131.0465T25.8069","656.397329384265","675.685633627755","193.733125624448","218.371703035479","248.217568022479","177.74056449215","13357.5014288624","10909.3624873061","9732.73032949447","6599.49634537615","8383.66021348755"
"M131.0713T142.4471","531.020437094866","74.1193468091526","224.164589947233","0","315.019217619708","266.838314729062","56848.8928135931","49619.1441101319","40556.5002293656","35709.5289041283","33479.7458692853"
"M131.0829T24.302","2128.98409893212","1778.57182886759","564.773994026085","1241.94143523431","682.408597598318","1066.55987876456","40182.3644431669","40617.6777581742","30468.5051813718","23274.2320885277","21904.9366885523"
"M131.8669T949.162","76201.3840688065","60513.3967833136","59704.6387463417","56365.0916373693","53314.7109090162","53348.8689023954","92468.1446266163","80447.5988517863","68365.9811419599","59993.1681164128","57762.1290236694"
"M132.0303T25.5799","3897.21549956336","1980.00371071816","2455.78829994856","3256.60243320465","2069.71833654531","2419.35172112528","7482.87783703105","3501.61241421213","4838.39566762953","3105.52300293673","3368.26433459983"
"M132.868T952.1901","574695.741600037","493060.702846756","470745.464361305","440234.540358124","424868.114708784","389812.649089279","719254.499117203","663108.313316116","533150.057262497","453251.574046097","409521.727468643"
"M132.8677T21.9464","71790.339964801","58139.41833396","53383.7238648499","47856.6224588676","43951.6072614522","43200.1920886536","18832.4162977205","16551.2373494448","12770.8774086148","9695.71841572734","8816.90931073559"
"M132.8998T952.1893","75564.3576582668","72777.5314282871","58896.0624808759","78940.8702905973","60579.5493565754","65719.0736647948","96347.7169050925","92846.6503482054","78828.3360883232","67192.7533476227","69645.8485235837"
"M132.9232T680.868","921457.055142841","665891.998668183","591257.770845503","502523.323706435","467623.583817985","446844.776451483","966863.322904829","836651.539665306","674194.66733168","505083.512177379","391094.804913433"
"M133.0768T22.5514","73910.7257118281","60829.0764981246","57605.0587110679","53077.5752251407","52730.0867595187","47277.8101496499","2731.71576348989","2796.2783485508","1270.44869074548","2294.76347126177","363.017362966147"
"M133.8645T949.7674","12429.2916654122","13909.1001564553","7550.42823970794","11382.2821631669","13330.2295625675","6285.42168965115","17620.2583908962","17872.6031492637","15461.1599168177","13223.203209198","6840.53451681757"
"M134.061T74.2683","0","0","0","142.716699813231","0","0","22928.2488185604","20382.0794955811","17235.5660337353","12737.7936729249","11651.9616562557"
"M134.8659T950.9783","467637.317190285","407700.410848323","398990.54194128","355691.829406929","346070.064265934","318929.36406371","577805.192894729","545403.87296564","436407.41069055","363283.49917684","317791.49287429"
"M134.8716T957.64","271629.475541296","236840.794723865","210888.795625683","219918.405727864","156073.878813868","217465.637983087","366392.241002896","319850.572931196","312959.517431302","208686.070529613","152528.691973349"
"M134.8655T21.9464","78680.9649413452","68467.786226123","61197.9057343966","59844.9770308838","52646.7288685201","52011.8073389082","22572.3879902477","19489.47982173","10678.459780887","8147.4904304453","7999.30929115988"
"M134.8946T951.5841","2555618.27237162","2283322.77691135","2035283.749732","2014228.78857319","1914650.11150851","1681119.97922806","3178428.17381731","3009246.80378346","2478855.89777228","1963025.78706417","1821652.40751413"
"M134.8949T27.3375","10981.3733538077","7764.9643059821","5832.64237240577","2322.44087814114","3739.71403080171","3626.43066640878","267568.377651746","247637.736327082","193247.203977966","154975.495744481","121479.946045796"
"M135.0305T26.7222","1515.00496149321","716.210830987935","1043.60753375183","1021.184628148","394.544367551984","330.371464043454","83170.5452373525","72422.4245134064","61367.0489937465","56876.9749697349","47455.5243241102"
"M135.8955T950.9785","210507.192514972","180486.752648677","171262.661829236","170410.251004887","155610.741075883","157201.066220974","254822.186955722","231648.075038164","187802.925583913","182250.806690876","140825.467628516"
"M135.8955T27.3246","0","0","0","0","0","0","23063.8229930452","19191.6476008562","17903.6695702064","11671.149554541","8777.21231776937"
"M135.9019T964.3022","502104.954575956","439300.437316825","424377.362395971","406542.074248092","389518.024300531","414066.931981596","585738.400457188","558249.108876676","501171.3344989","433100.883112215","430822.17781149"
"M135.9021T20.7348","70770.1779975382","61036.0720487264","40827.0441503183","66125.2493187256","44151.7441658348","41632.1582976888","15150.9139620748","11816.5876874449","12477.7214029654","7547.99784561998","8488.55053703083"
"M136.8629T22.5518","29838.1226976217","22602.8913519959","18541.0462400771","19478.6471887665","15930.3644357827","16788.4644078966","4081.89977624372","3249.98665358605","3702.32365339743","2680.16740617315","1547.96117516018"
"M136.8717T957.6402","350870.144010317","305247.218487813","283276.232745838","280965.377147827","281018.992703246","261355.124318847","398612.131420901","361449.871958113","306783.798721021","291813.188430175","270894.866627197"
"M136.8777T26.1238","0","0","0","0","0","0","28550.676281417","26403.5454413795","22186.3335292625","17680.6331112936","16598.6917945265"
"M136.8926T950.9783","729096.523634032","721993.871265306","715862.089343583","591168.627306064","696430.980098386","610893.00262557","542695.294221874","713978.865088166","795708.282293423","643063.405450288","628285.023520382"
"M136.892T27.3292","1277.10812813983","1793.68820597297","2507.4260068972","1597.74901389111","1769.57271130575","965.04171109099","89826.0478013555","80437.6368318866","64255.4683378087","54818.4405942535","43774.8665165346"
"M136.9096T21.3409","129674.273864009","133549.194701501","101723.5428902","110994.048514179","99670.6852167442","112292.970440034","34485.7210641704","29959.7259036144","20658.3757183114","20015.7105018786","18521.5572076746"
"M137.0247T234.4602","11437.0548073677","9133.51952859252","6057.81577210484","11433.800645127","4222.58635402461","6075.43750311343","3347957.41466299","2989045.37802784","2386288.15813909","1999008.23809286","1783969.49312774"
"M137.0355T25.2335","3937.47197183497","3067.89306241662","4815.32800256638","2254.6633059082","3322.25800120617","2210.65245476936","3958.79680326566","3183.02919273377","3115.7680326416","1895.26771841079","2506.0594715224"
"M137.8732T956.4311","28447.6121008713","22942.8199090361","23082.6835361357","22338.4269675055","22116.7317628735","19456.4943654009","32085.6123140358","29544.5200326347","23954.1920061264","21717.8582682473","17377.3143411255"
"M137.8988T964.9333","171127.132072992","170069.146360995","144219.05795504","149209.227419104","144740.209605336","125761.220796328","209135.828548558","209205.634878387","165566.97641411","154944.855140749","141362.045537857"
"M138.0198T207.8736","5376.84680535994","3276.25613340116","1160.93601164423","829.423552829638","3450.08185303751","3428.38314937744","11895.5882179294","8636.19257624563","7147.7132412529","6198.79964049339","5220.906145358"
"M138.028T233.8894","165.002111696029","305.4769930102","606.59983464548","151.856718480927","81.7514382014409","365.034635644854","289070.749274767","258061.852640082","212354.373865665","183999.201885993","165071.198164931"
"M138.8699T957.035","254595.880345525","221540.006684349","205578.646113739","198878.355302774","197593.587537689","186024.222043102","299307.775560813","271838.404502106","232241.282746582","205778.696251198","187148.857692261"
"M138.8754T26.1238","0","0","0","0","0","0","41463.5764897778","37723.7741017221","31250.0159947903","26513.0989346374","21924.2550630999"
"M138.8908T949.1615","164743.093390513","134083.793237171","126296.728734642","126149.123740483","117293.163016759","117131.399298363","186573.894340802","176650.538976763","143724.675215397","140952.838182658","116893.297556076"
"M138.8904T21.9453","8030.31320305186","7607.98218270761","5724.76638301849","6156.01865834867","5873.91832181102","5348.06056048263","1962.89030277299","1061.43915958847","807.20878409662","417.323821434334","502.173871824373"
"M138.9071T21.6432","44149.0872977405","42877.476898368","32384.1720960449","34533.5845338135","31372.9272422241","35736.8516533445","12433.8165218468","13440.570196084","9222.26384228836","5056.57236184958","7079.8453705517"
"M139.0075T950.9783","6352813.22001714","8358661.70505008","8004660.08315562","5035152.22473538","5033617.7993555","4769422.42977671","11690133.3300954","10834852.5129052","8779050.5742421","5224185.78406149","4838698.70631303"
"M139.8705T957.035","20593.9862782593","19752.2836147426","21179.0018479452","15423.8061789322","18460.4760570433","13918.8226571274","26969.7487043953","28624.8848933366","19382.874762775","19873.9463032245","13752.0448482888"
"M140.01T950.9783","285581.491727004","369090.109244385","248773.877601515","234620.336672284","332247.242772949","288104.235511543","527085.003419185","479553.664838043","263980.33030072","234814.314180932","288958.120773251"
"M140.868T957.6401","90395.4607120519","80354.1977684782","71800.3720035551","70058.7689016722","68319.5961362456","65301.6490287597","103214.485557632","95649.5649831388","83709.9902169725","76841.0803517407","65848.3956800906"
"M140.8728T26.0948","280.071111322292","0","309.869295806031","125.705398631266","0","502.238636769005","9911.7561882019","8373.11196980804","6817.90729735456","4969.99920565257","3107.43074908206"
"M140.8999T949.7578","147629.22305854","129068.754092319","71782.3102242714","113961.968617912","81049.2469317311","95823.701266447","76436.1753424603","85890.3556003418","64959.7652366745","61345.8177924728","102456.114957407"
"M141.0038T950.9785","299280.426567106","400604.791364638","249218.822554782","233140.291605106","223998.261632081","217815.965446856","551039.160842535","370495.660772065","413010.397600386","237456.890033463","225862.089352615"
"M141.8682T24.3684","303964.823402699","290473.614831848","237445.087466125","275348.847207141","391639.331477746","248670.562713318","63109.0028377042","55662.3681704329","42427.7161915699","39756.5731738728","32636.8843677691"
"M141.8898T952.0809","8595.68072774981","5797.45218104468","5787.41684240991","5949.37650162581","6736.43565558881","4493.53689336256","14208.0912398657","12649.7378725748","8538.28307974465","6348.22456584469","6478.30185721312"
"M142.0664T47.2506","0","0","0","0","0","0","23211.3000881287","23679.0125759852","16096.4893952759","11492.8460591553","11277.342214859"
"M142.8681T950.8572","36687.3262484129","36628.7362213228","29656.6299566745","26580.369551647","28668.4256855108","17397.3157235668","51569.6281120204","50573.2130983158","32074.8136181663","26710.1861494737","29786.4562971496"
"M143.0713T223.574","954.944147142846","955.490283526123","547.360292670061","587.599464595357","474.177767006215","498.713241556892","6975.37936202064","6463.22588602295","5534.58078077129","5868.36287389908","6385.00983389859"
"M143.1074T367.1512","1452.35535281906","830.244136074019","599.55600184712","238.271893551279","563.582708681051","753.72383574215","12000.4079546261","10208.9676335538","9381.00539184862","6905.29442674838","6523.79574128643"
"M143.865T24.066","195973.30467516","185997.202537765","250027.832562657","158105.001459739","236343.587733916","153081.378808823","39431.1843638448","32405.4844182761","23971.5523002912","16583.4043770633","23930.5451043046"
"M143.8983T949.1621","75813.0741394516","156006.34239231","157736.147664848","65082.4707092093","136676.966403014","117592.897201391","197093.251090926","215627.782562144","72725.2736526586","133043.511583893","132862.908246575"
"M143.9353T964.324","182280.327316132","156128.107466908","161998.863867073","135546.719311237","146466.827355194","142883.812904199","209331.014652994","193881.805617485","181687.346390509","139383.980389764","140325.910913658"
"M144.0454T203.0235","112.099087720038","0","0","107.891846413307","65.2613932394759","115.183367662973","10933.3694712219","6145.11263779381","4922.12696245308","5435.24429188368","4152.54628381583"
"M144.9235T954.0068","330226.813446304","330286.516926702","326292.761043198","311497.714149503","297846.852988104","300318.849708252","385935.003087677","361117.192993403","322504.768862305","327650.591278546","345605.998943979"
"M144.943T20.1294","20583.052106236","22671.1669648799","22373.8101009369","21100.6050185844","21346.6837069501","22927.3050776291","16247.3320300265","9977.19585813686","7904.56937294195","8384.51509480904","8310.02949537048"
"M144.9674T27.927","0","78.3337295958081","0","0","0","0","26577.5356854745","22460.4121319751","16615.0409177113","16569.1347232466","13128.277427113"
"M145.0146T27.3292","107.113239835732","85.7593618183413","150.668869860499","194.12077518701","150.962960338719","0","33139.9675987273","29725.2077584575","22970.9241164431","16586.1691033984","12277.90230001"
"M145.0506T49.2001","25523.8226512278","18647.5752391414","19012.5812411694","15138.3665435394","16113.1045404239","13416.6385694444","0","0","0","0","0"
"M145.0622T26.1207","5448.85156480489","2544.58849508126","0","1877.73704777864","230.117650172906","1895.73025001693","374030.65107651","351885.446034144","283745.210929434","238950.062913959","216347.982596029"
