Row.names	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	X1	X10	X11	X12	X13	X14	X15	X2	X3	X4	X5	X6	X7	X8	X9	GD_050_NIST_dda_targeted1_RPP_RRHD_B1.mzML	GD_051_NIST_dda_targeted2_RPP_RRHD_B1.mzML	GD_052_NIST_dda_targeted3_RPP_RRHD_B1.mzML	GD_053_NIST_dda_targeted4_RPP_RRHD_B1.mzML	GD_054_NIST_dda_targeted5_RPP_RRHD_B1.mzML	GD_055_NIST_dda_targeted6_RPP_RRHD_B1.mzML	GD_056_NIST_dda_targeted7_RPP_RRHD_B1.mzML	GD_057_NIST_dda_targeted8_RPP_RRHD_B1.mzML	GD_058_NIST_dda_targeted9_RPP_RRHD_B1.mzML	GD_059_NIST_dda_targeted10_RPP_RRHD_B1.mzML	GD_060_NIST_dda_targeted11_RPP_RRHD_B1.mzML	GD_061_NIST_dda_targeted12_RPP_RRHD_B1.mzML	GD_062_NIST_dda_targeted13_RPP_RRHD_B1.mzML	GD_063_NIST_dda_targeted14_RPP_RRHD_B1.mzML	GD_064_NIST_dda_targeted15_RPP_RRHD_B1.mzML
FT1831	256.196480689041	256.156970536713	256.196754808612	847.734000137329	798.775990478516	879.119000137329	11	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	251.593268737794	13434.9925494231	245.817022126509	541.260018374633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT1832	256.647329571507	256.646181799566	256.66902702607	610.852999948502	562.292990478516	642.177990478516	6	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	NA	NA	NA	3589.06980317434	NA	NA	NA	1907.38077160158	NA	NA	NA	785.070235937511	NA	732.359049987804	1785.6998340607
FT1833	256.821092141137	256.820541267747	256.821187424418	24.9298648834229	-58.1989999523163	45.5807685852051	15	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	75999.1923838746	104461.338588566	78401.2791924216	107258.550130308	102845.928127159	70647.7092788086	105960.768467016	110730.843600037	96077.3236439732	92562.4203087387	96944.8388034668	60594.9781826366	62923.532927714	NA	93786.7693419471
FT1834	256.890056409614	256.813601294265	256.978956448657	951.556995340347	927.282003540039	1006.53699047852	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1946.02225597035	6653.37074289219	2080.90836762548	3903.81349939575	6699.61041503903	3142.62076296194	4437.79425523378	4779.55530310061	4444.14936832682	3713.95469736733	3516.6669973806	3338.99223306779	4688.65439496716	2613.76555595907	5851.00883612059
FT1835	257.004386492395	256.940112286418	257.111235571122	22.1857986450195	-63.1799999523163	47.8334503173828	9	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	388.428898632049	NA	581.717477096558	NA	NA	167.815162722779	NA	220.124992303467	NA	NA	NA	NA	464.931615443638	NA	NA
FT1836	257.112191365245	257.111466417223	257.113084389062	157.074816791534	121.871154785156	179.153999797821	4	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	NA	NA	319.1367414093	NA	NA	NA	NA	NA	NA	542.708958046652	305.031959451675	NA	NA	304.26826276991	NA
FT1837	257.030450050268	256.99632361384	257.199285781449	949.566995340347	870.566990478516	1017.87999047852	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	652.038629272451	12809.2196906605	6830.01082808362	7207.01545549325	10557.3066351471	12233.0023190418	8292.86046562954	7384.54131274416	6623.40149228091	10849.8729169173	9706.16359954064	8815.28478221444	1810.2917499889	5722.19907009058	14634.8096755306
FT1838	257.197904542235	257.097303808313	257.227555262154	446.570995239258	373.480000202179	506.479000030518	30	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1588.59031446228	1574.90655783554	687.539688308703	1997.96889578247	NA	2828.67798565456	305.796295290861	2156.58222169192	936.856544170369	2025.93321801757	1832.35934823607	2231.19964521929	623.959676341459	1612.43278691102	1373.49841906992
FT1839	257.175704123677	257.063944276027	257.216861494666	558.535000030518	530.951000137329	615.942990478516	13	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	142.380260055543	219.062736236569	1872.29344348399	2258.64715038108	NA	NA	765.765533019976	448.269576031502	2756.64741479622	2128.39855654103	2052.39935879519	NA	NA	NA	250.665010219577
FT1840	257.001485731491	256.997868434308	257.169571280684	804.230002441406	741.278003540039	833.209002441406	7	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	2613.87900146484	NA	NA	701.167723205569	NA	NA	NA	NA	NA	NA	1372.96551361083	577.156021777335	NA	NA	169.530032583631
FT1841	257.222965152758	257.13668249372	257.22717671359	296.613990478516	177.470718383789	359.130990478516	25	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	864.57956707611	2516.12641527851	312.885390028521	1807.92203494666	NA	3581.55508485073	1208.78211180552	2914.11723920144	3627.77844146193	796.828499255373	2061.72393439864	510.438835356149	3288.02379419153	2444.26885953242	2646.90974580339
FT1842	257.147979314533	257.147377930016	257.279156995762	19.5578451156616	-63.1799999523163	29.5462875366211	16	1	0	1	0	1	0	0	1	1	1	1	1	1	1	0	6077.20946200358	1471.04546792297	5748.70744273594	5628.21419086304	7713.49514652252	5670.39295281874	6752.49426483154	1012.55754971441	NA	NA	1478.92580480957	NA	933.432351745606	NA	NA
FT1843	257.24835334542	257.247409738996	257.267396079653	573.437998657227	494.104003540039	617.902990478516	19	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2248.74140465469	20486.3714365834	14318.5635664731	2055.47534497986	NA	16614.798668453	724.949197415441	19434.3150610439	1186.46073576463	12303.0008610617	15772.4443503259	2156.6957569336	1635.96118477138	15755.2136901994	13917.2960648378
FT1844	257.30345077322	257.302908808854	257.303992737586	430.522495239258	430.464990478516	430.58	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	NA	NA	613.876198313238	NA	NA	NA	NA	930.923410339354	NA	NA	NA	NA	NA	NA	NA
FT1845	257.632013779679	257.629955783281	257.633973124744	476.636990478516	450.888990478516	479.472990478516	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	NA	NA	662.979860944469	533.768266323858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT1846	257.678124216675	257.677802262955	257.678446170395	569.685996459961	557.754990478516	581.617002441406	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	352.636516798415	NA	197.302533587647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT1847	257.852710014884	257.821203641312	257.854545002953	951.416495239258	935.854998657227	1004.14999047852	6	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	868.132122481311	NA	1264.7327020874	NA	NA	NA	NA	1845.55154302979	NA	NA	944.437843560121	NA	1518.55253899709	NA	NA
FT1848	257.980498890005	257.937034543748	257.982418041584	43.557999671936	-27.5629999523163	71.4603271484375	19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	692.414678119236	2096.73102069201	2548.2775760582	1807.30831863091	517.764747344971	2071.65672040591	1750.91619189453	669.995111529541	1741.15642514229	1938.24955910131	1200.31014770508	2371.36900954764	1542.53458470078	2028.29890153809	1639.35823628017
FT1849	257.955335247535	257.954308763173	257.955871429142	672.254500116348	588.809999671936	725.231990478516	16	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	4930.41762494689	6261.1784079895	5020.00893698629	5390.06252237447	NA	6991.25309481256	5722.02938829044	4776.92849832155	4955.30553671505	4247.63447073087	4221.65317382816	6202.67420286677	5208.40806417337	4842.70075245921	4701.80612941121
FT1850	257.964973809222	257.899083808763	258.098041455123	951.307495288849	871.232990478516	1005.74099047852	36	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	8011.62354471266	15850.5435192871	4838.87798865509	8839.43486059575	10902.8169636612	NA	12722.8252770931	11214.7647282562	11344.7509610882	NA	10443.4887915317	12180.8935342926	7671.53242324214	15276.342353058	1850.98553717042
FT1851	258.107065118589	258.106576538788	258.108572172198	178.003000099182	122.407073974609	221.533706665039	9	1	1	0	1	1	1	0	1	1	1	0	1	0	0	0	1852.459614565	1218.07387584189	1452.69350136108	1798.71092172678	NA	1439.73546098361	NA	NA	NA	932.208380008475	NA	1276.75130677462	1258.94222183432	1505.61747587681	NA
FT1852	257.943228144662	257.932888299069	258.030755514572	776.542	768.607000030518	800.368990478516	5	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	NA	817.099647984826	NA	370.33959819946	235.973898742655	NA	235.970838294978	178.5888005661	NA	NA	NA	NA	NA	NA	NA
FT1853	258.131767278373	258.00020933263	258.169810477466	29.5435001506805	-59.9419999523163	78.6800000305176	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13649.6533207769	2124.05754801432	11627.3614439286	16515.9079653931	2021.10409949646	406.342407206218	16519.8843607839	17693.1610649926	17764.9879248142	11485.7768812663	14069.4059162128	13935.7666679452	8647.66983968098	313.701596888733	15207.8291817211
FT1854	258.228922320718	258.077268448367	258.230677748354	330.662495138168	267.139526367188	395.186990478516	8	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	NA	344.368869323737	457.484088529791	540.405192828366	NA	NA	NA	356.64800326615	NA	NA	NA	NA	NA	398.316206146238	368.304931669969
FT1855	258.176521202485	258.110300688368	258.242741716603	457.871	455.087	460.655	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	1021.52432528409	NA	NA	NA	NA	NA	NA	NA
FT1856	258.251559384162	258.250195481953	258.252038097342	589.198990478515	549.369003540039	617.902990478516	9	1	1	1	0	0	1	1	0	1	1	0	1	0	1	0	2581.15331020355	NA	3639.02936271156	2355.02197467517	NA	2876.78289625383	NA	2752.61209737904	NA	2348.57091373023	2571.43766226706	NA	NA	2536.0861516113	2539.86257427978
FT1857	258.17500035096	258.17500035096	258.17500035096	883.123003540039	883.123003540039	883.123003540039	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	435.595324859621
FT1858	258.173588580346	258.173588580346	258.173588580346	945.578000202179	945.578000202179	945.578000202179	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	150.540754806519	NA	NA	NA	NA	NA	NA
FT1859	258.27943018323	258.279221224975	258.279646042473	395.992000030518	355.578003540039	448.896990478516	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33376.797652739	19899.8986152848	22259.4026012492	24680.0328222123	25589.9955177828	24489.069386444	20674.8911678967	24699.4911089268	23347.8507433494	23432.5309347954	25127.1792993583	19665.1270100664	22570.4911125428	23257.9917997099	20875.7655912662
FT1860	258.604272691442	258.604272691442	258.604272691442	731.147000099182	731.147000099182	731.147000099182	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	336.511058581523	NA	NA	NA
FT1861	258.642086027688	258.623599395669	258.653435512271	475.285000202179	412.292003540039	535.994990478516	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2687.80144640351	9253.56018678283	7208.68925678865	703.216170887545	9013.81364188382	7809.38587944211	8553.97383721925	7998.5970794678	7892.74714641925	13505.9329339752	6154.77553039257	7294.85170853452	1939.25372327327	8191.45682226563	8152.65707621983
FT1862	258.886500370945	258.815080780243	258.93969946072	961.313500375748	913.840999671936	1072.67899047852	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	928.37548236085	61878.465684989	11179.166322937	1441.44002789986	58558.4728999512	13811.283878995	11898.6891713693	7033.3128414307	6892.30515446591	58252.4837331788	53539.8205733695	7162.41280135095	2667.86843066404	14337.9865402708	54250.4857702822
FT1863	258.979854765447	258.817850541198	258.986205065241	30.4866981506348	-61.6859999523163	131.87907409668	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32040.3701465743	5323.93173378838	3084.03514603559	47593.1185661433	1962.79847556152	2865.1090581682	3440.30473737821	1624.32795669833	3245.33009916687	46192.1115679169	583.355683467865	26495.5482758285	31698.624426442	1972.43402922821	2259.11351961844
FT1864	258.954276993073	258.862989040843	258.956209755853	694.899002441406	620.301990478516	725.231990478516	5	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	202.060650421143	NA	NA	NA	NA	330.478775756807	NA	NA	684.864647506721	NA	NA	NA	715.908332682295	NA	NA
FT1865	259.094180366228	258.996151868253	259.112955777382	276.791000549316	190.910003540039	336.813990478516	23	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	29003.4043535904	29730.4316564941	29505.1958651327	987.900942696961	29195.7022104494	27280.6356827638	24377.0270665191	27369.9446572752	28356.9464073182	25141.5657651921	NA	23639.9905277654	20846.1160901683	23197.0309044539	22900.419306717
FT1866	258.997798850653	258.994626923821	259.150794361155	939.555990478516	772.863999671936	1004.94599047852	31	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	20348.6725206757	32050.9922387694	1077.2285547119	35601.5272025147	32035.4838817749	NA	31260.2876081823	32000.7333642087	30273.4465999922	29252.4676694338	40104.1363221061	31152.9699490355	227.376972507061	32526.5787845614	29597.8425531249
FT1867	259.064787902221	259.027000670958	259.116905895164	21.006	-61.9349999523163	32.6556167602539	22	1	0	0	1	1	0	1	1	1	1	1	1	0	1	1	628.058114959717	874.465974481202	805.30759613444	739.396532754516	684.480252026367	221.35703338623	NA	448.59362569809	197.872760513306	NA	NA	569.859746948242	536.33153275299	NA	1235.55322899818
FT1868	259.149319661842	259.07759258232	259.206022173848	427.449	358.588990478516	536.286002441406	33	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1208.88948238513	2295.31448352357	269.540025676381	1654.3583456819	NA	648.208871231082	314.64992609252	1640.04910929107	2390.06826408168	2925.38715390735	1971.93409933302	1981.71869434901	996.671617265184	2347.30643855514	1437.51391807107
FT1869	259.190428830671	259.189720326788	259.191240913399	618.059990478516	577.710003540039	641.846002441406	7	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	1981.06225061038	NA	2916.27224213664	NA	NA	3124.13243527098	NA	3926.58895112309	NA	NA	NA	3952.60351648603	NA	2876.70379132999	3205.20596167685
FT1870	259.282616280808	259.282249526489	259.283660815197	395.788990478516	356.077003540039	449.145990478516	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6327.6814537752	3778.44374189757	4433.38784863714	4475.49629376094	2580.06943823241	3995.71174970498	3780.26444120112	3381.73574755856	3968.10269807739	3339.60290811157	3530.0513317348	2708.65095521087	3590.86017078748	3978.38175811767	3635.23260009766
FT1871	259.649384825529	259.628789466297	259.659059533922	493.680000110626	442.710003540039	554.782990478516	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8517.52997613248	12854.978117993	16786.7708855388	14400.342675293	16200.9642160522	10703.7068778976	13411.5855338825	14073.169206707	1991.3841643195	12481.5335807372	11615.5691018555	13591.8489144856	12764.149796845	695.351457570396	6665.15907958983
FT1872	259.894388022238	259.819872623642	259.93548275595	960.725	925.990003540039	1017.87999047852	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3288.52829157636	27144.066313324	26280.3679599668	4589.38275620814	25533.0547079468	25352.6916443998	3546.92464219159	10699.6138555836	23020.7202975901	18518.5676510009	21598.6053823014	11339.5025215736	734.983896144868	21349.5727507935	25517.2437108554
FT1873	260.073434897505	259.892720232124	260.116456349596	22.6827592849731	-63.4289999523163	33.8314590454102	18	1	1	1	0	1	0	0	1	1	1	1	1	1	1	0	377.335121936035	2295.12143004063	2194.0491079834	1665.38592141099	1768.98061158244	157.403266387939	1977.45872470747	2755.46552791253	NA	2112.6446431972	1181.10108299473	NA	576.471749212091	NA	NA
FT1874	260.033845958358	259.929862662818	260.056817305177	779.979000202179	748.750003540039	813.053000030518	5	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	NA	NA	NA	NA	NA	193.144553741456	172.329478225709	416.810194335939	170.28619720459	NA	NA	NA	NA	NA	141.584598339842
FT1875	260.070091386196	259.996317886294	260.187647141368	952.251000202179	911.001000137329	1016.08799047852	33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4217.44398018395	18019.452182079	3736.57493640132	5305.56954097207	13701.3341273003	10391.2162706029	6457.75849783756	3817.32545322596	5006.46612966916	12676.7462757651	14917.2720128174	5831.88899417395	1968.86454570428	3140.4544752159	15012.1310271536
FT1876	260.097169693107	260.021249012856	260.222596433201	348.752	207.625595092773	423.989990478516	49	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	3892.47348480227	1553.33149663107	3032.64343401252	2707.47311310408	3568.70352678223	2455.44651597087	3037.63880471191	3254.6877193522	508.075276483147	1012.66061941834	NA	531.648918121347	3076.45981918946	3524.05331427596	3911.29275565593
FT1877	260.151372314196	260.094983060714	260.161039446386	492.421500118256	438.438990478516	525.327002441406	20	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	5015.51047404262	1535.27847547301	NA	4008.06997359056	NA	1950.16617010117	1816.305059298	4041.10373141325	3471.34239195922	5494.86537474518	2178.39848876951	3250.87189384123	293.109507057777	1648.8737942941	NA
FT1878	260.185778765823	260.023400992837	260.186245119981	131.447000324249	78.8954391479492	179.967361450195	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8648.72693734077	8867.40316798215	1340.96929678104	10685.6372134094	8361.41958669607	9081.37917357093	8931.96999175492	11973.0856872559	8166.22753461128	7575.97629047297	7651.65640050715	8792.11152107781	8430.164299174	8551.73488594877	7251.58482603187
FT1879	260.136247369756	260.135018426321	260.192396299034	657.704999835968	618.329990478516	721.248990478516	4	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	NA	NA	581.13355419006	NA	NA	NA	NA	2066.72666943868	NA	141.523775436402	NA	NA	1283.0356853609	NA	NA
FT1880	260.548120308929	260.546996000073	260.548841584735	349.019999797821	308.389003540039	401.844990478516	9	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0	1352.90001853944	1073.74113276564	1075.57943694633	772.015065994258	NA	NA	NA	1215.06627029638	NA	NA	NA	NA	1269.27493560791	1905.00566805159	2040.25236866691
FT1881	260.640031535539	260.638904449434	260.658495838516	499.1325	442.598000137329	585.097990478516	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15136.662310103	6914.57713031941	13604.0215351656	7299.66502514651	10688.4950225677	12211.3571706868	11367.0947146184	14472.4157314538	12949.2321359194	11232.3173186404	3482.41361854548	12218.1489734345	11883.4740819362	14470.4118098976	14679.9288454182
FT1882	260.815118499842	260.814766362329	260.815527590039	24.244	-58.1989999523163	31.8942756652832	13	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	7700.31601722476	10899.3687206421	2900.84085111012	11962.5141509094	NA	7612.20121873335	10957.1691831277	11089.6433117652	11193.3462105835	10352.977733345	10410.5956419067	NA	6168.26222044283	NA	10421.9368742645
FT1883	260.914348533046	260.786224161768	260.992459259458	963.421999797821	924.697003540039	1020.86899047852	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3145.93484582517	1791.41818271211	82437.9555733696	10720.6926856486	82208.2680890741	67646.1402557169	81730.3561839536	70621.1725168863	612.495374729156	9399.72177270506	6370.68262218015	9017.43371554923	10893.3466231323	74736.8833910014	11623.0991958617
FT1884	261.011636269035	261.011035660279	261.095529114708	25.3570674972534	-56.9529999523163	51.706413269043	22	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	19959.2796900215	696.780151951599	242.765581927491	21524.1833497889	24107.7466458871	151.519663070679	22680.0184940011	19480.7393102072	16126.1360498526	1202.01968702087	20773.7402297908	20100.3681812744	209.397304187011	NA	20715.1113482096
FT1885	261.067462292547	260.996759579356	261.178593563938	956.247000030518	815.793000030518	1052.57	47	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	2912.3583629799	12130.7482968445	2848.33042825751	4417.54065263676	16876.4221305508	11750.2223970075	3109.0199876182	4852.49709053039	3068.58006674194	NA	12887.6821385498	6593.39786645503	1338.5527833252	4672.26435743716	8025.88220484394
FT1886	261.093262212855	261.027331205665	261.133022848102	278.724499397278	171.771003540039	377.312990478516	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7890.78232600909	35650.1859998378	557.742757714861	21898.8060173316	14774.4693395508	1675.24621815005	1265.78851505757	39156.273373264	24425.1167805554	33994.1083380302	35828.1493753968	313.37604981689	1739.01393048859	652.819783796027	35999.1760789621
FT1887	261.15951357799	261.027763791594	261.242709376555	482.133000137329	398.815003540039	572.138003540039	37	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	3471.75877376617	2686.26067419435	2937.68295281982	4603.43940543519	1066.66976245575	2996.22715656535	3694.70901116071	307.864436003546	668.226322450726	283.189946228028	3569.52231681061	333.966369932554	NA	1131.04404859765	1369.28852985382
FT1888	261.146670474512	261.020329870281	261.148751125407	612.829990478516	595.542000137329	649.372	9	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	NA	4035.2526857422	NA	6616.70799431763	NA	2021.47384999484	NA	2109.79799324254	NA	315.021554759633	NA	NA	NA	1616.22664957427	NA
FT1889	261.144459656733	261.129731396363	261.190819003576	61.072999671936	-42.0089999523163	145.268493652344	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	20772.1883738949	12678.2265204514	13314.8256137226	13589.8071591663	14015.4115967	13011.0806036577	12884.5820111532	1018.81597190094	12262.336999104	11606.0109728317	13770.9217526647	11884.0077179962	20146.2943592326	11690.990029834	12373.8162246163
FT1890	261.243598040734	261.243106210526	261.244736714649	473.569000099182	459.473998657227	476.404990478516	3	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	543.563541384612	NA	NA	NA	NA	1278.56409459941	285.091033264161	NA	NA	NA
FT1891	261.373505836523	261.372459404083	261.37434984649	965.027000099182	927.282003540039	981.546000202179	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	150.637903610227	NA	NA	295.389035198997	NA	NA	1349.97543720702
FT1892	261.389482322467	261.389482322467	261.389482322467	21.5260906219482	21.5260906219482	21.5260906219482	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	155.937883758545	NA	NA
FT1893	261.618388899914	261.616200840941	261.660590656175	437.438990478516	387.709003540039	490.740990478516	15	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	5147.94978601456	3497.12469453736	2942.58136955368	3153.80918862695	2717.93321689453	NA	NA	2918.83824997521	2919.72472508748	4317.9352615182	2385.77564296721	3142.60165322114	2993.7946969214	NA	3192.82862720816
