"","mz","rt","NEG_SF.100109.114720","NEG_SF.100109.121711","NEG_SF.100109.124896","NEG_SF.100109.124904","NEG_SF.100109.130034","NEG_SF.100109.169058","NEG_SF.100109.199550","NEG_SF.100109.231142","NEG_SF.100109.244079","NEG_SF.100109.227718","NEG_SF.120831.00062","NEG_SF.100109.255622","NEG_SF.100109.239012","NEG_SF.100109.259700","NEG_SF.100109.142930","NEG_SF.100109.146730","NEG_SF.100109.199546","NEG_SF.100109.225118","NEG_SF.100109.252159","NEG_SF.110121.00073","NEG_SF.110908.00016"
"group","mz","rt","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Adenocarcinoma, NOS","Adenocarcinoma, NOS","Adenocarcinoma, NOS","Adenocarcinoma, NOS","Adenocarcinoma, NOS","Adenocarcinoma, NOS","Adenocarcinoma, NOS","Small cell carcinoma, NOS","Small cell carcinoma","Small cell carcinoma, NOS","Small cell carcinoma, NOS","Small cell carcinoma, NOS","Combined small cell carcinoma","Small cell carcinoma, NOS"
"M719.7666T329.7","719.7665654","329.73499998","111.2513623","69.63251096","151.4834796","116.1943243","169.0162509","240.4163136","114.0155829","465.4724475","336.5426885","187.2816837","140.8647194","75.65782485","158.2302262","108.0417629","66.1486362","416.4319112","507.6846658","894.6903501","385.4102565","162.922337","137.3005796"
"M724.8246T482.8","724.8246194","482.76700002","7696.969308","9014.110552","9164.314007","6202.557672","10460.16735","5947.286805","1933.830844","6340.282997","2624.875142","3728.542166","4408.631555","5731.633889","6543.581023","2653.149881","8376.797192","3801.796113","2540.998539","2625.841258","1759.442559","6548.63985","4520.356031"
"M333.0305T108.2","333.0304898","108.222","539.576665","341.4782064","652.2419494","180.9474921","363.4596926","369.3031739","371.5607833","119.8381777","259.0668937","800.7923255","216.8012474","342.6697105","445.0782423","85.90258846","528.9282249","172.983105","453.7079594","891.1061287","551.8548257","898.1841022","315.4707373"
"M413.163T548","413.1630379","548.03299998","1202.873175","4640.688319","3000.857902","172.8824309","705.8709075","0","1055.112351","46.81423348","185.4068065","263.4841246","76.98725744","0","803.7708243","0","6.330727937","274.4929302","870.8271831","23.450853","272.9829846","118.7479333","274.7019366"
"M333.1396T893","333.1395975","892.9660002","199.0541988","0","0","566.3621468","0","938.3423112","157.4195474","0","0","83.8340586","0","56.4783665","0.584597044","38.01822069","0","11.87497397","0","1144.736189","0.175509655","0","350.8446525"
"M925.2356T60.2","925.2355881","60.20200002","2227.066503","2596.682992","1545.75589","2535.265597","1934.822913","1259.641019","1015.675109","2135.675546","1954.918133","1251.723183","3776.908938","1586.18411","1324.953303","1440.263954","551.4285005","1501.146565","1791.877236","773.297966","4046.873284","176.3841388","1063.190066"
"M901.3144T265.3","901.3143657","265.31200002","1362.262719","1181.176792","1519.879295","1264.434355","1340.156675","1237.025397","1560.884564","508.1171303","612.3938638","354.1344931","969.2866221","1203.548415","1069.351398","273.2342812","386.1266789","1021.126642","553.3172999","561.1597965","0","1131.367948","894.7142116"
"M272.9908T98.1","272.990781","98.07799998","243.7012471","474.3523248","114.0677291","205.4051053","315.1585015","587.2102043","617.6224903","1533.321215","781.0332245","191.3894235","1005.820902","842.3694844","248.442406","1168.289345","2385.349219","311.4746654","206.5784507","344.3197041","1609.021122","1809.148781","448.6258558"
"M449.2531T879.6","449.2530798","879.606","4790.738931","2670.039919","7241.073422","2109.597624","777.9885555","3137.546929","2648.281811","6802.725581","1234.072361","2668.754024","551.0823968","1103.41687","2291.999857","532.1198539","385.3794263","490.4530894","1980.935208","2622.131601","1728.840719","633.5665443","2943.294674"
"M179.1433T766.3","179.14327","766.3189998","422.4484036","642.1111099","586.2061824","410.946323","539.1323562","279.8252251","397.5038419","249.6604266","116.8456484","1346.262208","264.7783814","635.8384007","526.9350782","73.4768985","257.9737586","311.7087536","267.0911777","188.6348661","93.31756944","148.1940131","434.0619677"
"M897.4456T599.1","897.4456339","599.097","831.5897884","2640.287821","2465.062213","312.5106736","903.7582311","477.0222426","17.09125924","130.0139534","273.3391379","21.59890582","346.7708421","148.4253665","182.4599997","340.1413411","368.474048","163.8699557","4.205887349","139.8514728","26.68570786","2395.985284","414.759953"
"M787.0466T44","787.0465716","43.971","550.9255385","511.3795694","690.7433168","490.5733036","495.2079547","570.7246263","497.94855","497.1691215","376.379084","827.2619563","510.6163526","434.0888768","862.9389045","690.1543817","495.2869178","455.7835592","821.2813313","877.1127985","732.3980879","1008.190273","600.865059"
"M567.203T110.3","567.2030036","110.25100002","0","316.6352191","70.45310246","388.9277517","157.5772474","902.4256643","139.1640176","77.01437616","350.7289031","912.4690389","1101.7299","326.5668449","152.9486983","493.4674749","69.40588085","87.5783251","77.08430338","76.5993084","99.9126976","142.0003182","244.2532131"
"M892.3708T611.3","892.3708304","611.2699998","724.1316603","627.4765997","667.4554119","1068.713182","840.0996467","567.689004","1029.902294","1237.188614","1656.830842","1836.188738","2220.025992","584.5918672","447.6061588","2643.300604","835.5404641","855.2109278","1645.266029","1001.069234","907.109177","379.8902539","1074.966288"
"M657.3508T430.7","657.350827","430.689","490.3992151","407.0273293","369.1397059","745.3320806","601.5672191","416.2852549","607.0597631","295.2852935","272.5645219","0","458.6863493","513.2821275","469.8276317","35.76482924","545.92013","430.8648325","219.0728411","27.09775975","19.13152342","42.4702431","239.7706378"
"M871.4238T294.9","871.4238172","294.90100002","459.5871804","716.15936","529.4197606","964.2173359","925.3406517","455.3994594","944.4200268","1033.904942","1000.719435","495.4044148","1012.222737","931.6109735","758.5309538","701.9034145","1113.756782","937.7460478","646.7203777","329.893402","346.9152129","191.7725342","614.2980713"
"M330.9834T39.9","330.9834004","39.91300002","572.0519515","575.5872645","553.1298432","302.1175527","461.9498497","540.7283205","570.8558097","273.3074169","394.0070203","567.7441625","241.6310481","399.8644526","422.8530117","451.7730719","373.3408441","378.1706486","546.724002","646.0985656","311.3980486","771.7031148","470.9347154"
"M573.2497T248.1","573.2497303","248.067","1599.321384","1655.049135","2154.536433","1690.673595","2156.798541","1518.576553","1743.971523","2416.474548","1431.624379","1007.884263","1759.324973","1524.065172","1287.203208","1346.821846","1985.246791","1261.636837","1135.051939","1191.372414","1698.996628","1712.397855","1353.331458"
"M494.2799T833.8","494.2798605","833.7859998","323.8470669","800.3098401","657.2676611","913.16252","574.554643","963.7566281","891.625963","1557.446753","1161.752725","1459.329135","1013.612611","788.1453845","1086.495431","831.8617694","102.1966616","807.8338232","510.8221307","1013.995553","476.298665","1589.976694","1027.885554"
"M904.9588T454.2","904.9588485","454.19200002","1387.710797","747.889489","593.2731861","1633.011467","1299.044459","695.1152935","1147.539264","1014.45714","1326.317185","87.07617586","1534.335117","1403.762154","1106.267372","655.5057787","1147.30227","1695.681045","383.2120436","411.0234915","73.33072061","0","647.2074348"
"M619.396T355.1","619.3959589","355.095","8203.705734","12075.14331","17741.94635","6674.3223","5516.14537","9007.068901","12717.96547","7.402463494","6121.479899","6725.181355","3519.791454","4960.838793","6600.878883","5804.477184","6.695314905","4591.127868","6311.570199","2875.349752","173.0313413","5103.652698","5759.971517"
"M902.9079T515.4","902.907857","515.4","2381.826229","2396.150032","1594.76447","1807.859597","2029.051849","1627.054851","1353.127364","1001.687444","1625.562922","0","1657.727472","943.7243048","879.7086299","905.700641","788.6487836","1203.208848","2025.472839","0","0","1083.580277","447.6655479"
"M265.1475T877.6","265.1475236","877.578","96538.12469","42388.84447","31802.30384","308500.9575","24887.43126","564786.7052","65896.10413","24048.7719","24733.14206","92024.57128","34471.81235","93447.66919","28903.61805","71038.45852","23391.58143","31183.78877","34204.20258","61016.53208","53197.73219","48351.50185","67227.54152"
"M925.2234T47","925.2234068","47.01400002","697.9653665","979.6210633","420.0973228","830.3764825","696.1129746","581.6945947","507.9997739","948.0032512","743.8598441","789.5589718","2031.140599","539.0729464","716.7435842","958.593909","637.9995","796.2231423","1461.09581","830.9743017","1962.837916","713.8440352","842.8964657"
"M599.807T205.1","599.8069752","205.11799998","138.5715513","112.73092","165.9192322","253.9346438","176.314418","152.3466778","168.1407513","177.2078136","226.6690298","0","311.0309496","221.341716","530.1567071","15.4323933","394.2835085","281.4599355","149.6334989","0","0.082335439","0","130.7013224"
"M944.9571T422.6","944.9570761","422.574","1782.200068","2331.271832","1682.385008","1392.579344","2820.216617","1718.024158","2516.426958","1201.573834","1075.857703","1107.484765","1047.487083","1107.722963","841.7361088","1100.432157","1575.098657","1103.998169","1539.248589","902.379616","0","614.095437","681.4214883"
"M699.2174T46","699.2173962","46.00000002","864.7250942","1618.846192","568.1908459","1091.708744","921.5005355","516.0435764","518.5495302","447.0406595","490.1368769","1091.218191","1247.479645","533.4769744","500.7376538","744.3923585","188.8819084","636.6149122","649.7371937","248.9943148","1401.025317","388.7759787","462.5097535"
"M301.1161T223.5","301.1160694","223.54900002","69.99673228","75.29719523","51.52733958","84.11304424","59.03347042","71.15138788","140.1775635","614.8555957","290.2527402","35.26997878","406.4105225","105.7277723","32.86643477","440.7158545","157.6011449","54.32769084","23.1010718","63.87841781","568.9484482","0","35.88106418"
"M859.9192T360.3","859.9192457","360.339","510.2117587","561.2283676","281.335702","541.7220363","473.6893288","430.0854904","766.0787779","458.21424","409.5609776","291.3074764","419.6744335","373.5925577","240.6112864","922.2302902","412.4665082","295.9625887","809.6275378","594.1988987","42.11917973","64.76231733","249.3331068"
"M915.9391T551.1","915.9391383","551.076","442.3004383","454.6958258","689.9817121","1459.940798","976.2732755","780.6450269","732.0253679","926.1688126","897.207959","52.84169646","1383.05793","761.7054817","588.9198625","1088.240204","469.2301744","739.4745546","260.1070226","143.5303119","0","796.970565","400.0316154"
"M674.7868T471.4","674.7868316","471.43699998","796.2033625","921.5271699","871.0776927","1042.196633","793.9632714","1075.006818","1553.448727","557.7526318","632.3629226","2681.754172","776.958271","1034.441187","1340.239224","701.1744187","2012.835327","849.4187847","1842.366921","944.5794602","1267.80099","1999.281529","1306.025156"
"M267.2082T161.3","267.2082026","161.32699998","6069.497503","8176.021613","5632.036101","4621.172899","6831.231876","7740.752244","8945.753756","8019.263659","8154.230091","11817.16539","9044.447104","5202.617262","8586.621492","11013.09126","8479.444822","4758.842792","13465.50535","8348.564983","10075.53618","9908.707473","7010.404081"
"M782.3125T440.8","782.312503","440.83300002","579.8601995","570.7245386","386.0635384","490.2236395","533.9231275","714.3042522","1245.458316","374.5866306","609.9058742","515.6575488","462.0032326","535.2129234","624.087661","669.073761","302.3911371","702.068661","1011.844113","1162.112124","862.0036606","616.3040628","1153.096331"
"M812.848T484.8","812.8480398","484.79599998","758.4424048","321.1077835","500.0185514","971.9357332","696.9542106","609.618885","314.0420568","227.0410286","381.3952162","76.57221651","2007.144992","556.0827","607.96156","165.4603297","412.6080071","836.2230141","43.78665291","31.0167392","84.90799187","1547.088779","148.9770761"
"M985.4972T415.3","985.4971922","415.30099998","938.0688874","973.1198172","868.2739956","1158.071675","1434.269061","883.2347897","1591.29756","970.8870562","1010.287956","373.5335505","1057.533497","946.6551801","837.478817","740.2475856","1598.744305","1082.153054","592.3561476","433.5894617","544.5008529","748.0967245","828.5414507"
"M699.3362T366.4","699.3362105","366.426","1270.9602","2072.103804","1449.878605","1068.972132","1499.716835","567.2534621","766.2698213","1600.79581","1943.25019","680.2019665","2241.541861","866.57001","1088.971827","1197.199532","1556.801214","921.4945261","767.6981488","560.5222289","447.2626771","983.9109022","941.1820613"
"M310.1008T92","310.1007761","91.992","1591.548311","933.3661047","891.4133734","511.375375","1173.231042","2012.849654","608.69508","206.9844153","399.5194672","777.8920335","824.4038703","942.6123823","699.2395507","752.2652432","796.7812187","531.1160443","666.15142","546.1709803","701.5567807","1261.889821","1617.141167"
"M646.3008T468.4","646.3008246","468.39400002","359.8570583","487.5200738","414.6320114","459.5562698","731.6178879","298.2278895","349.0448308","1054.520184","870.9561652","159.2151791","795.7631921","1074.820142","2249.73494","1718.048507","1534.019037","1465.264696","116.2624887","1700.325161","2569.101315","1977.112633","255.0539289"
"M630.7865T421.6","630.7865066","421.55899998","1782.99501","1906.177317","1348.016424","1252.0169","2190.90254","1008.411473","1060.542517","202.8699339","1049.614743","1395.397408","511.6603341","1480.423662","1778.007359","277.0234167","642.6875048","1516.452068","1362.58059","303.5413899","400.0638369","2485.030912","473.3594348"
"M232.9968T136.8","232.9967647","136.809","426.3933813","516.3273443","535.0451595","356.8231703","398.6993018","564.4561931","331.3783924","328.7887794","375.6845216","578.3489416","304.1862565","453.1429619","453.0688006","393.331642","356.7251364","417.8987349","375.3302021","555.8436765","608.1796564","942.3498825","547.7079857"
"M250.9727T76.6","250.9727222","76.60399998","505.8341082","437.3032898","590.3413342","260.4758075","315.6900846","497.6506579","357.3432384","247.9469556","140.9573164","355.4821548","264.6637434","332.4524244","455.1223162","227.1268084","250.646276","256.3260442","435.9571737","601.6015663","201.9620322","628.8371571","322.1790279"
"M287.0448T114.3","287.0447649","114.309","468.4670884","896.5749495","690.5542445","1066.645719","644.6286921","1228.450342","584.331216","661.3968414","1190.665846","2092.376226","885.7743682","1319.703487","1534.221576","794.9712121","1147.645653","455.0577186","715.5973568","1100.093365","862.5468322","1509.293991","655.702111"
"M961.4006T254.2","961.400583","254.15299998","741.4978896","813.9970415","918.0995631","625.7920135","849.0060895","768.941462","797.4877865","600.8765237","540.4101263","94740.73703","560.1208541","399.6783245","575.2649767","529.1607519","677.6654872","648.2130516","965.6011509","578.8060423","797.0841978","1080.472199","697.2936043"
"M581.2623T347","581.2623389","346.98","1342.272755","688.0950676","872.7840952","1263.294505","1274.771771","869.3415426","1028.489663","249.3809907","795.5549452","16.11537193","852.3060304","2734.719911","1467.312968","115.8702931","234.3648493","944.0842686","292.4352013","126.4752537","0","775.8373111","826.5690887"
