"","mz","rt","af9","af10","af11","af12","af13","af14","af15","af16","af17","af18","af19","af20","af21","af22","af23","af24","af25","af26","af27","af28","af29","af30","af31","af32","af33","af34","af35","af36","af37","af38","af39","af40","af41","af42","af43","af44","af45","af46","af47","af48","af49","af50","FA2","FA3","FA4","FA6","FA7","FA9","FA12","FA13","FC2","FC9","FC10","FC12","FC13","FC14","FC16","FC17","FC29"
"group","mz","rt","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C"
"M210.0671T284.7","210.06715","284.7","1495.164136","2176.927925","2822.080066","4889.517578","2248.480196","1955.171464","1019.467554","1894.334563","1284.105155","1210.803808","2506.985717","4218.010315","21614332.63","4545.924676","3877.282279","2771.519834","5140.398081","1925.527945","2224.443752","1905.604418","1086.154725","2044.03881","1974.142288","2435.521424","2043.386106","2832.848826","925.2189011","1910.596078","1395.432512","2227.222897","1443.005678","4805.838408","1691.069529","2464.048515","2250510.166","4986.308813","1543.409919","1345.992981","2296.732558","2803.953606","2051.405583","1787.237626","1071.909539","2173.047893","556.2525102","2899.410504","2359.90116","886.5215862","1113.252224","736.9396953","2734.059444","1442.19814","1003.666684","2443.687609","574.5786596","2180.303552","1042.684417","1254.443013","1248.079148"
"M592.2648T619.4","592.26484","619.38","4068827.821","1973856.371","142253.533","7087939.747","58813.03929","1145273.786","3498356.217","270793.8631","832059.5668","105544.7929","6001878.849","1674953.303","530276.4188","39902.23012","333825.8276","898719.2947","21340011.62","86838.75621","4317478.822","25155.81352","44210.05679","13660.16672","245246.3293","58488.57968","4789999.36","2672451.152","19455.67515","1319662.955","76984.42292","180583.4157","261989.2586","500865.0105","225997.6438","53562.74326","368117.7479","92831.15222","12562499.02","84425.7764","9596240.94","49666.37671","139950.6446","392060.6768","306893.9784","1442.087206","1832.550563","551.1368442","537.7449257","534.3151899","1236.599695","328.8816366","949.4217982","358.9802665","773.3408943","2203671.418","535824.0404","457791.2205","394622.9293","1007.963758","380.4450118"
"M281.2705T419.9","281.27054","419.88","223610.3363","21259520.61","5019023.318","925601.6618","157849.2616","29948.96427","745847.3182","332418.8089","3837762.889","2636457.35","1912994.168","3347406.781","6397610.547","724061.5718","286615.2335","1477072.763","4208074.06","380356.5495","3824962.137","6634083.012","790526.278","8591707.141","8563861.745","267001.8985","9194110.376","122368.1142","274406.9067","38646.7095","418224.2611","656295.692","976977.2985","3144296.731","1356589.365","71039.84577","4832253.011","1192455.391","6248144.302","186370.6851","802589.0653","2008761.83","676005.5616","304692.3935","508720.5227","1394264.91","1336557.108","2654477.451","2135806.246","10917.56989","281643.6223","13560.81698","1268729.441","498999.598","15670209.03","5440282.448","473727.555","468250.7323","108952.9739","1161367.466","356717.4774"
"M387.2024T260.9","387.20245","260.88","632.8769437","829.422056","556.1444148","1310.300561","732.2451179","655.6180332","320.1965604","538.2952823","574.7167052","2154.947904","904.9638183","510.5516454","426.5969734","314.1980599","784.8937917","1351161.355","693.9185325","827.5751142","893.7266957","2245.449401","456.6850215","1075.010765","805.4327999","575.2230645","702.4766629","1191379.506","286.4069476","434.8780766","597.846205","793.6411673","750.6007948","20663659.19","1052.24279","6152.467606","2196.099829","413.554206","712.471423","2359.575742","930.7557625","1179075.109","610.9402056","785.4924481","318.7570419","277.4580767","146.4844718","375.3634808","823.7583866","407.0025002","775.6002452","268.1537646","1743.935498","327.2341922","415.1415648","431.0964756","280.1028878","453.3654503","389.4987079","335.6609171","669.2262303"
"M356.2699T416.2","356.26986","416.16","15042640.56","20262801.97","17880328.53","115502.0577","15628512.08","204880.8706","5198269.505","151512.2881","12708700.9","12028209.1","414316.8871","98298.66399","1760523.671","49881.03087","8266425.142","18703.8978","1188030.689","116233.8339","324817.8731","1330189.446","103102.1241","8178433.985","20567771.25","22536.52497","109672.7011","66982.46342","37681.68396","69325.48968","51263.29493","64306.28217","166627.127","93206.47035","18931467.54","323596.7756","66743.40748","7654.311156","354576.989","81537.28243","62531.91565","32840.95606","13439.26347","98800.23105","33908.35999","7629.363956","93798.09426","3514.681653","151047.6815","36077.67475","9269.463011","30771.75934","11536.56606","30920.03596","11449.7781","41704.85051","17612.85642","27737.54879","54018.62582","38338.42271","23400.91116"
"M299.281T425.4","299.28097","425.4","14912.28903","2475314.197","202140.1424","297830.6707","202206.4126","30442.90256","945232.8069","42548.36271","4931429.476","3447688.403","2549711.985","4234773.045","8081371.679","961751.0326","361714.8351","1901198.082","5607456.515","5017314.117","4931514.143","8431157.712","984849.754","11330001.32","11225283.31","339694.085","12080688.77","157678.2521","344091.2334","75153.96158","520647.8019","814468.2919","1257880.766","4283020.81","1842212.184","80635.60544","6312536.473","1538158.705","7793473.255","225723.9168","1064100.765","2539488.112","887003.9459","383270.4545","658175.4735","1826388.961","1747273.207","3489852.359","2753833.574","201373.0392","374171.4385","88601.54613","1665436.317","6684391.654","19938147.11","6940304.469","606912.8547","591969.476","1914211.612","1527881.44","443807.6456"
"M323.2807T528.8","323.28068","528.78","23564.47493","2003703.542","3020618.291","2067820.286","15806.71447","11744.13911","134120.3358","53681.61204","293616.9904","1086844.787","713331.5403","1743201.19","473765.7968","139655.3337","27505.09227","95728.0389","19905886.5","299045.0523","1379172.253","16780.83622","19742.15858","75161.91659","111687.0153","55733.8248","4339882.063","84760.24242","222306.7363","37871.29212","333460.9369","18171.72484","35340.60419","6896694.666","42693.03294","21673.03882","1130092.317","177657.3307","886937.3967","10255.82713","1272646.833","174006.2477","246920.8319","44559.05883","1044887.904","1933515.139","505350.5276","511459.3886","579803.0785","48637.85744","159050.1284","68676.99811","4543228.2","757471.1595","1008350.924","7539563.132","2254402.506","5189161.115","1285590.609","378236.3407","33344.55738"
"M870.5608T1051","870.56085","1050.96","880.2692731","882.6691296","907.9126963","919.6959098","898.3951048","872.6785127","897.4520613","898.5604268","897.6505037","879.6968194","1120.966681","1570.965714","2841.89637","886.3492399","865.5780339","873.0277951","4693.835544","887.3179015","880.2367016","881.4455548","880.8981225","919.1516562","892.7601436","2722.637621","889.1244893","875.9894773","905.3600205","2679.635408","879.6147321","1389.454659","1157.663186","1418.102293","873.7619282","1121.722677","3029.923874","874.1179515","885.0185675","6963.826015","3433.39214","1674359.033","878.7134784","872.8307826","438.8907884","569.4719597","441.7786095","443.9462191","1161.173697","440.3303265","440.7003389","437.7111633","444.0067845","445.3908547","441.4522162","447.3108485","436.1926973","439.6417529","446.9718185","442.3912958","586.9670469"
"M372.2647T283.2","372.26467","283.2","16003.81731","117346.2311","4787907.631","5760423.407","175398.325","64543.09764","328993.1232","104458.7293","7058.443542","613336.7339","26726.50625","8396174.819","10151.5043","16364917.61","191086.2424","18840.82182","16134301.65","467824.7453","164448.8607","7936.279016","3773.449744","23051.54352","240614.8041","13250.6977","332496.6601","31030.37081","877067.3107","8988.689354","17942.66925","102021.6088","68202.51389","3332539.453","44015.66959","116583.5861","3489609.915","19347638.25","143630.3965","92072.28484","1437196.272","5849273.035","98645.52593","135622.4719","363634.043","6018829.224","399766.598","11624626","158081.4131","4135.687287","39042.22793","32205.1951","7967684.183","44705.68195","159392.2579","5931023.642","759499.7118","4522007.052","7762.227081","248087.3747","4590.766046"
"M495.3297T516.2","495.32966","516.18","134267.8217","8557703.316","10092062.2","4135138.367","34977.07904","33078.76115","4137292.514","905357.5478","762853.9135","1295962.611","8100453.835","437881.0504","376488.0544","3917734.072","270118.7249","1282453.971","372554.5577","2250459.767","5463537.056","218630.4379","161398.0746","188710.7053","477776.6031","99270.26952","13294571.93","16865562.54","987565.9351","234904.2434","735036.334","320719.3941","437097.2184","7140814.551","930045.7168","88625.34019","3578905.781","4038128.704","8972327.648","34102.59694","1628949.178","19064890.46","750581.2149","646898.7339","29613.48504","4583.713984","4967.621689","7057.240063","19435.59579","4672.270205","4275.662268","1511.998224","59887.70312","16416.03456","12010.55505","107781.5308","1207.356916","63444.95832","4018.4873","72309.028","9401.082778"
"M471.1996T208.6","471.19958","208.62","4284697.652","3395.671006","852.8788169","857.9167805","955.5674327","753.0420751","786.6368096","794.8302369","1473.282694","621.0699361","18613596.37","34066.75582","1046.410877","980.3138894","1186.35731","890.9068989","962.7905485","1027.745847","1097.350755","5453290.024","4239683.431","977.6629516","13312717.52","3207.329544","5296.590168","7575218.434","4391262.957","874.9773357","1063.945782","1003.68347","1059.778296","1370.198894","1032.625055","881.3225666","896.186848","1232.746116","805.4115773","5761567.102","834.0265752","784.1789739","946.4091662","851.2939937","400.7462878","357.7314869","304.9242561","424.3440143","561.45911","326.4477841","477.1950512","311.2182666","579.4719847","738.2415561","526.5780676","758.7164217","455.884562","765.5628859","495.4893914","751.8910306","520.4494091"
"M757.5585T673","757.55852","673.02","1012117.196","1716479.18","2401421.125","2740805.389","970011.2372","1357754.407","746619.4171","447156.5479","189710.6861","110176.0828","68442.20196","43763.83492","15508.53921","55248.06417","62846.07678","27551.75217","40809.93889","14790.82055","11151.42351","66443.00556","104269.1792","51183.7438","20429.62388","14890.41725","13464.3038","32246.92215","26194.29219","27724.66372","10562.87828","13023.98369","6135.952838","16322.18809","12825.60965","16624.00246","17936.49832","25515.77571","12791.11403","44273.61356","12005.49678","14982.38942","19125.89351","29459.80937","21715.5654","5343.219447","2627.162487","4299.274011","19950.49026","25961.5351","4557.438257","3238.244687","67428.09717","60861.7541","137053.8855","6447.28207","134582.116","36693.11535","112284.8157","71718.45401","18984.9812"
"M518.1288T635.6","518.12878","635.58","187244.7766","151437.3098","9477632.325","2247939.552","194247.3982","7652.476992","886349.6224","492408.4033","4551.331646","4407.113055","4298.808979","11976.87963","845025.0633","3717.784865","12130.43163","1376206.9","7089077.611","6186964.378","6062511.254","17597959.68","17465.72115","6174548.493","2201328.071","1698941.189","2049314.752","139266.2217","10240875.56","22388.73829","7878195.768","654934.9554","25169.33917","1241203.918","690387.9962","861517.4234","134149.5853","1085271.821","96793.52181","8303.196281","22135.87633","755568.3928","53585.52603","2750077.13","9583.833519","6215.882442","5388.797764","10394.18306","6858.881145","3630.479815","4207.104389","8882.820106","5040.572283","4544.072654","5574.766649","4447.17774","2939.993684","4873.503346","5416.678392","4338.888628","7388.320514"
"M592.3223T345.9","592.32234","345.9","57420.71097","11523499.54","4406112.015","1180452.028","361589.4828","51323.6495","57544.80213","155038.6149","320524.5373","1451629.007","12234252.35","3958258.636","425045.3001","146994.0637","85643.03636","15754.59925","236059.7471","17484898.44","1654921.571","61135.94074","18272.52278","49567.64092","1364035.842","81897.88813","7780146.055","46066.40734","956390.7711","8221.814764","893622.5504","165204.9569","18637.26689","4709005.952","216174.8788","50376.38861","2083555.708","100346.8294","104742.2567","13988.58804","1174689.447","9247200.147","450235.4765","33297.64221","1714.019971","601.4675074","447.5383443","578.1729897","3405.803495","5856.784122","2702.965124","2536.36878","1064.187627","2666.870188","1827.610506","1041.925828","222.2617405","710.5451457","3473.081697","1026.531781","701.9728355"
"M351.1452T257.4","351.14524","257.4","893.6695003","1770.10103","1262.688972","1300.659711","29351.18759","1277.535564","648.7753503","1003.454602","1215.900313","3922.325552","1850.131515","1190.836797","1221.11924","2886.384056","1224.083921","3216.818584","1336.243664","2230.653388","1951.856141","17192396.09","2852.460395","38274.99436","1422.952583","2086633.275","2378.867811","2807.364361","842.9144478","988.5683288","1080.734546","1392.674074","670.5487172","2703.673522","2937821.667","176128.9472","1573.073007","4924.751281","1596.097312","65742.76504","1859.52228","2017.629429","1371.792094","1481.000148","559.6290116","365.3502176","169.2035369","756.1037624","1013.96957","745.3622459","6629259.61","856.4587252","668.4296362","6308.924843","489.9832051","904.8082119","266.4032592","536.272485","714.002156","773.3065777","789.8134109"
"M495.3295T520.3","495.32954","520.26","156500.5715","5657089.356","2539411.516","4278012.866","54838.91245","63073.52986","731157.5036","974354.5528","773264.6426","1337457.569","4051213.878","3140784.716","389823.8939","3997085.394","261091.9451","1292523.174","573204.2342","982252.5165","5514929.509","192114.4362","165111.243","151276.7044","479364.9328","97735.01432","13384456.75","17102125.07","989270.0983","240718.9598","743583.4202","322828.6463","438479.8069","5904356.499","940425.0786","76045.42875","3651410.465","4073584.336","9062678.973","39402.6181","3712187.093","11251442.42","760949.1728","648134.7602","74869.9049","14111.54672","6786.391253","25898.91746","17320.81265","8819.565702","3970.800273","3265.07408","99085.59054","24077.18153","15272.05385","176453.9308","1608.373207","72374.74037","4673.666315","104953.0567","6894.456514"
"M512.347T632.4","512.34703","632.4","604.2594965","785.1084602","730.2537664","723.149768","822.7297253","787.3744891","560.5894577","662.9873698","556.0048175","499.7972315","523.7837474","765.8015732","477.6104012","395.7624","515.1001069","718.588609","1006.153443","595.3172841","895.7678797","902.7036976","583.509924","15630680.67","1924.854456","9095.55405","1090.172447","1149.09586","739.2785383","740.6356567","833.6983706","769.3825533","631.0220428","686.1913663","566.9281485","752.8570142","741.1764279","653.1025249","992.5476377","933.9978251","690.0858768","665.7739929","639.5891115","1000.335472","1842.246804","2054.586311","243.8290778","22915.13815","5093.193705","3319.333641","537.3306982","346.9015642","1274.404839","3235.102549","3466.841824","6352.643786","250.3098691","296.518423","14688.11817","1344.801961","5907.288842"
"M435.2249T354.4","435.22488","354.36","939.4197979","2180.247653","2206.544135","894.6778838","15074792.48","41088.44385","4591.179525","2889.882705","3566.23749","3711622.781","4841.559586","1569.241697","6451.442191","877.1100955","4335.933393","12690956.64","20693.36061","3049.058986","2079.528346","1029.655679","3805.501086","4286.877646","6174.888306","1849.956918","1598.764569","1702.250931","1219.011168","11271898.59","40917.84571","7953382.133","16816.89781","3048.361919","3401.853736","8561.487551","2624.366237","2904.7588","5314.978941","4257576.456","8038.687064","3648.178874","8948.77357","6134.643237","1377.199139","1388.191196","609.2222497","414.2116396","753.792289","795.1181514","621.3150628","351.5350859","749.1581804","404.7618894","567.8362788","761.2788871","414.8031212","501.5343032","751.098463","670.7513687","736.6841848"
"M504.3142T253","504.31425","253.02","4850.37318","6607.165886","4971.818656","3913.866429","4781.866585","4919.520678","1283.933248","4479.744636","6047.085271","2211.098132","7306.222572","2969.307683","4283.194698","932.8079923","5636.095805","4810.189282","4214.720784","7770.992757","8154.995539","3750.492437","3748.345911","3277.226853","6492.536784","4766.829285","5062.393353","5414.333387","1378.142668","2038.208632","4671.377761","5135.689489","1654.13814","4714.61656","3082.512556","7289.628558","2922655.167","1675.210816","14878870.7","4189.85557","6186.937723","7038.991813","5156.461911","5469.529314","1528.282864","721.2284572","384.8735433","1700.162657","1882.239492","3059.814328","2000.171302","1438.754479","1602.584516","2224.092376","1343.261083","1503.257216","679.2958651","951.4702373","2314.850308","2185.670921","2632.513706"
"M534.26T637.3","534.26004","637.32","1124846.886","13995.8214","6465.633253","143500.5589","132928.6471","15615.11159","883476.2851","405974.9273","49102.11476","15580.53858","381979.0907","650.6195925","125277.2944","1553.882061","108159.4637","12851.75919","886.9254155","9340.932689","117557.9382","2632.869065","18505.56023","54684.15604","774128.2457","5381.082715","19222.19497","526196.1269","3869.586988","3261054.568","357480.1021","1401.632932","7249870.988","45945.17579","7828.372459","546714.5413","1901350.157","434447.3284","106821.3409","47890.45545","35207.43702","15458.44039","1029.462957","14841296.78","2388767.635","815332.9107","169776.8385","156020.1859","739039.0384","44910.44693","268878.8239","10326.95017","4366897.1","74231.02488","430957.3726","2876980.72","3828747.129","1267696.784","1413011.117","443750.0727","171387.3663"
"M281.2704T430","281.2704","430.02","29751.94492","1533831.424","3741994.448","866649.5081","46063.8588","23549.70244","704161.7983","6410.043462","3578385.164","2480582.677","1800172.73","3130042.239","6024808.602","683633.9552","272497.5658","1391361.897","4163256.031","3767590.203","3607287.602","6214969.762","745010.6827","8241649.223","7913685.007","248451.0064","8744770.644","11690.00254","253989.6076","36304.81504","394906.5553","621153.6373","905064.9421","3133798.591","1351477.95","20798.69859","4536199.832","1124226.192","5869243.279","9989.389005","801865.0674","1989019.889","633911.9507","288173.2039","506510.9155","1391514.08","1333087.925","2650259.415","2133366.179","153081.132","280331.7589","67310.44524","1264308.185","5066174.444","14678640.03","5436900.935","469230.6999","463314.6972","1473374.161","1155702.329","350588.3904"
"M609.1735T989.9","609.17354","989.88","3699456.2","715876.076","51620.83366","10668041.63","3140744.995","2165.14284","14554381.1","12946560.98","60076.64612","8240.474901","4053.906612","1624.68802","9462786.447","12509.47385","1620.593805","9364911.718","11669790.27","4182911.256","1925778.974","102844.7487","1873.450542","130481.7808","360209.9909","67776.47036","7381.863212","66485.09031","145846.8837","1459.260543","425510.6321","856536.5068","1522.397171","409284.4581","45983.23407","53109.29578","70638.94811","23632.95026","25032.18347","1891.243712","1900.039192","9922284.897","2005.668398","55732.39286","1028.197023","1231.557787","1153.363365","1574.492978","1310.758611","838.3420951","1242.982732","1166.392311","1347.866823","1087.355652","1320.229901","1506.164777","1040.177243","1482.761868","1135.586632","1227.721061","1140.450004"
"M354.254T283.4","354.25404","283.44","65147.94703","90042.52034","2992950.915","4003464.934","105387.0644","40172.73025","275824.4402","62922.91766","85865.42552","364919.9844","10292.53098","6078333.41","7643.330453","12195818.94","117201.7107","96088.16737","11000747.91","387516.4459","108868.6284","4933.053217","20807.63203","13852.78958","154628.8378","8162.005883","246131.3525","23193.4988","655476.8897","47040.04474","50279.03484","71429.04443","45134.27914","2503809.968","356954.848","73565.8219","2574209.536","14476828.2","87048.03718","59210.01634","986527.1725","4527485.338","59309.32938","85770.396","228473.607","4263555.463","205928.9997","8973614.856","181300.2445","25391.60758","37398.95806","70573.91505","6127351.718","55453.06663","163058.0464","3783088.526","443371.5496","3549587.61","39909.82049","171546.4604","4207.509705"
